	text	label	label_text
49	Das große Gittertor war schon geöffnet, die Hufe der Pferde klirrten bald auf dem Steinpflaster des Hofes, und der Wagen hielt vor der breiten Treppe des Gartensaales.	0	narrator

50	Freundlich grüßend stieg der Baron aus.	0	narrator

51	Eine schlanke, schöne Gestalt von militärischer Haltung, fast zu jugendlich für das Alter, das den Glanz der braunen Haare und des kräftigen Schnurrbarts bereits in Silbergrau verwandelt hatte.	0	narrator

52	Die prächtige Stirn, das feine Profil und die lebendig funkelnden Augen des alten Adligen gewannen auf der Stelle, und wenn man hiernach gestehen mußte, daß man einen Mann vor sich habe, welcher von trefflicher, nobler Rasse abzustammen schien, so bewiesen zu gleicher Zeit die stets graziösen Bewegungen seines elegant geformten Körpers, daß dieser auch einst eine gute Schule durchgemacht hatte.	0	narrator

53	Rasch übergab der Baron dem dienstfertigen Jean Baptiste eine Rolle Karten und Papiere und wandte sich dann nach dem Wagen zurück, aus dem ihm die lächelnde Tochter schon leicht beflügelt nacheilte. »Da sind wir wieder in unsrer schönen Wildnis, liebes Kind, in unserm grauen Besitz«, und Vater und Tochter wandelten hinauf in das alte Gemach, durch dessen schwere rotseidene Vorhänge die letzten Strahlen des Abendlichtes zitternd niederfielen.	1	character

54	Jean Baptiste hatte indes die Lichter des Kronleuchters angezündet, der von dem Getäfel der Decke niederhing und einen Tisch beleuchtete, auf dem Bilder und Bücher in buntem Gemisch durcheinanderlagen.	0	narrator

55	Allmählich erhellten sich auch die entfernteren Teile des Zimmers, die bei den kleinen, niedrigen Fenstern des alten Gebäudes längst in tiefe Dämmerung gehüllt waren.	0	narrator

56	Die gewirkten Tapeten, die von den Wänden niederhingen, zeigten jetzt ihre seltsamen Gestalten, Bärenhetzen und Hirschjagden mit Jägern und Hunden, wie sie die Hand des Künstlers gezeichnet und das Geschick eines fleißigen Webers in Stoffen nachgebildet.	0	narrator

57	Dann einige Ölgemälde in kolossalen, vergoldeten Rahmen, die Porträts längst verschollener Vorfahren, einige noch im Harnisch, mit bunter Schärpe darüber, andre in grünem Jagdkleid, die Falkenfeder am Hut, die letzten in modernem Gewand, und an dem Fuß eines jeden Bildes das Wappen des Hauses.	0	narrator

58	Ferner der breite Kamin mit dem Marmorgesims, über ihm der phantastisch gerahmte Spiegel, mit halbverdorrten Kränzen und Girlanden darauf, Trophäen und Erinnerungen vergangener fröhlicher Zeiten, die mit Gold und Elfenbein zierlich ausgelegten Mahagonischränke in den zwei hinteren Ecken des Gemaches, die gewaltigen Sessel mit hoher Lehne, geschnitzt in gotischem Stile, oder endlich der vom Alter gebräunte Boden, in der Mitte bedeckt mit dem Brüsseler Teppich – alles, was vergangene Tage für schön und komfortabel gehalten, hier war es beieinander, düster und unfreundlich zwar für das Auge, das an die lichte Pracht moderner Gemächer gewöhnt ist, aber traulich und erheiternd für die Sprossen eines alten Geschlechts, die durch diese ganze Umgebung sich gern an die Freuden und Launen ihrer Ahnen erinnern ließen	0	narrator

59	Der Baron hatte sich in einen Sessel niedergelassen und die Papierrolle geöffnet, welche er von der Stadt herüberbrachte.	0	narrator

60	Sie mußte wichtige Sachen enthalten, denn er fuhr emsig im Lesen fort, was sonst gar nicht seine Gewohnheit war.	0	narrator

61	Dem alten Edelmanne war nichts verhaßter, als sich mit Briefen, Berichten, Dokumenten oder gar mit Rechnungen zu befassen, was er stets seinem Schreiber oder Notar überwies.	0	narrator

62	Dem letzteren hatte er heute einen Besuch abgestattet und schien grade keine sehr erfreulichen Nachrichten davongetragen zu haben, denn trotz der scheinbaren Heiterkeit, die er stets in Gegenwart anderer beizubehalten wußte, lag doch heute eine gewisse Besorgnis auf der sonst so freien Stirn.	0	narrator

63	Bertha wagte lange nicht, ihren Vater im Lesen zu stören;	0	narrator

64	schon zehnmal hatte sie etwas Verschiedenes angefangen, um die Zeit zu kürzen, und warf endlich ärgerlich Bücher und Handarbeiten beiseite, indem sie das zierliche Kinn auf den Rücken der Hand stützte und manchmal ihre klugen Augen seitwärts zum schweigenden Vater hinüberschweifen ließ.	0	narrator

65	Es wurde ihr so unheimlich heute abend zumute, sie wußte selbst nicht warum, und als wieder eine halbe Stunde verflossen war, in welcher der Vater nicht ein Wörtchen gesprochen, nicht einmal vom Papier aufgesehen hatte, da konnte sie es nicht länger aushallen, sie sprang vom Sitze empor, bog sich über die Lehne des Sessels, und des Vaters Stirne küssend, bat sie ihn in wehmütigem Tone, doch nur ein einziges Mal aufzusehen, doch nur ein Wörtchen mit seinem Kinde zu sprechen.	0	narrator

66	»Gewiß, der dumme Notar in der Stadt ist an allem schuld, ich weiß es, ich kann es mir denken, wirf die häßlichen Papiere fort!«	1	character

67	Und sich dicht vor den Sessel drängend, legte sie dann ihre Hände auf die Schultern des Vaters und sah ihn nochmals bittend an.	0	narrator

68	Der Baron, noch halb betäubt von alledem, was er gelesen, und verwundert über das Ungestüm seines Kindes, blickte einen Augenblick auf, ohne etwas zu erwidern. »	0	narrator

69	Und du sagst nichts, lieber Vater?« 	1	character

70	»Komm in meine Arme, Bertha!	1	character

71	Du hast recht, es ist unverzeihlich, daß wir uns den ganzen Abend noch nichts erzählt haben, aber du siehst, ich bin sehr beschäftigt, ich habe viel zu tun, der Notar – « »Ja, der Notar – ich wußte es wohl!« »Der Notar hat mir manches zu lesen gegeben, und das will erledigt sein!« »Ich will es dir vorlesen.«	1	character

72	Und da griff Bertha unwillkürlich nach den Papieren, die der Vater eben auf den Tisch gelegt hatte.	0	narrator

73	»Halt, mein Kind!	1	character

74	Laß sie ruhig liegen, du kannst sie nicht lesen, und es sind auch wenig erfreuliche Sachen, die weder dir noch mir viel Vergnügen machen würden.« »Habe ich es doch gedacht!	1	character

75	Du bist noch niemals froh gewesen, wenn du vom Notar zurückkamst, aber heute, mit der Papierrolle, das merkte ich gleich, daß uns das den Abend verderben würde;	1	character

76	und sieh, wenn du es mir nicht übelnehmen willst, so will ich dir gestehen, daß ich dich eben während dem Lesen etwas beobachtet habe, und ganz finster hast du oft mit deinen Augbrauen gezuckt – komm, lieber Vater, wirf die häßlichen Papiere fort!«	1	character

77	Und Bertha zögerte auch keinen Augenblick, das Paket zu ergreifen und es weit fort in die Ecke eines Sofas zu schleudern, so daß einige Blätter sich lösten und wild durch den Saal flatterten. »	0	narrator

78	Ja, wirf sie nur fort, liebes Kind!« –	1	character

79	und mit einem etwas gezwungenen Lächeln schob der Baron, ans Fenster tretend, die rauschenden Vorhänge zurück und blickte lange schweigend in das mondhelle Tal hinaus. 	0	narrator

80	»Das ist eine herrliche Nacht!« flüsterte Bertha, die ihrem Vater leis nachgeschlichen war und sich dicht hinter ihn gestellt hatte.	1	character

81	»Sieh nur, man kann die fernsten Gegenstände erkennen, wie ein silberweißer Faden läuft der Weg hinter dem Garten her nach dem Dorf zu, rechts und links die Marienbilder, halb in den Kornfeldern stehend, und weiter nach den Seiten der Berge zu die Gärten, so hell vom Monde beschienen, daß man jeden Weinstock von hier aus zählen könnte, und den Kirchturm im Dorfe sieht man ganz genau aus dem Duft des Rheintales emporragen.	1	character

82	Im hellen Sonnenscheine sehen wir alles das freilich den ganzen Tag vor uns, aber bei Nacht bekommt jeder Gegenstand eine so ungewohnte und geheimnisvolle Färbung, daß man sich aufs neue daran ergötzt.	1	character

83	Ach, die Welt ist doch so schön!	1	character

84	Nicht wahr, lieber Vater?«	1	character

85	Der Baron schwieg. Bertha erschrak darüber unwillkürlich und sah den Vater aufmerksamer an.	0	narrator

86	Unverwandt war sein Blick in die Weite gerichtet;	0	narrator

87	regungslos ruhte seine Hand auf dem Griffe des Fensters. 	0	narrator

88	»Was ist dir, lieber Vater?« fragte ihn die Tochter mit so lieblicher Stimme, daß es bis in das Innerste seines Herzens drang.	1	character

89	»Was fehlt dir?	1	character

90	Du bist so ernst heute abend.« 	1	character

91	»Laß mich, mein Kind!«	1	character

92	erwiderte der Baron und wandte sich in das Zimmer zurück. »	0	narrator

93	Nein, ich lasse dich nicht!	1	character

94	Ach, sage deiner Bertha, warum du traurig bist, sag mir, woran du denkst!	1	character

95	»Liebes Kind, mußt du denn alles wissen?« 	1	character

96	»Gewiß, ich muß!« 	1	character

97	»Nun wohl, ich dachte daran, was du wohl sagen würdest, wenn ich und du und Jean Baptiste und Max mit seinen beiden Rossen und unser treuer Nero – kurz, wenn wir allesamt an einem frühen Morgen für lange Zeit, vielleicht für immer dies schöne Tal und unser altes Kastell verließen.	1	character

98	« »Wie, das Kastell verlassen – für lange Zeit – vielleicht für immer?	1	character

99	Lieber Vater –« »Ja, ja!	1	character

100	Und weit fort von hier zögen, in eine fremde Stadt, in ein fremdes Land, wo uns niemand kennt, wo wir niemanden kennen, dort zu leben und zu wohnen und zu – sterben – vielleicht – sprich, liebe Bertha, was würdest du dazu sagen?	1	character
