	text	label	label_text
41	Dann folgt noch eine kurze Zeit des Straßenelends und Mancher, der nicht den moralischen Muth hat, als letztes Mittel zur Hacke zu greifen oder Knecht auf einer Farm zu werden, macht seiner Noth durch einen Sprung in den North-River ein Ende.	1	character

42	Welche Hilfsmittel haben Sie denn, Verehrter, wenn Ihre jetzigen Baaria zu Ende gehen und sich nicht ein ganz besonderer Zufall Ihnen entgegenwirft?	1	character

43	Man denkt in der Regel nicht eher an die trübe Zeit, bis sie ins Zimmer herein sieht.« Helmstedts Gesicht war nachdenklich geworden.	1	character

44	Sie malen schwarz, Seifert,« sagte er nach einer Weile;	1	character

45	»ich habe mir indessen schon manche Freunde erworben, die mir ihre Hilfe zugesagt, und ich denke, ich will doch wenigstens den Anfang zu einer Existenz gewinnen, ehe ich ganz auf dem Trockenen sitze.	1	character

46	Uebrigens,« fuhr er lebendiger fort, »haben Sie denn so große Resourcen?	1	character

47	Sie scheinen mir den Prediger zu machen und auch in eigener Person die abschreckenden Beispiele darzustellen.« »Durchaus fehlgeschossen,« erwiderte der Andere ernsthaft und schnippte die Asche von seiner Cigarre.	1	character

48	Ihre Freunde werden Ihnen nichts nützen, sondern Sie im Gegentheil früher ruiniren, da sie Ihnen das Geld durchbringen helfen.	1	character

49	Trauen Sie darin meiner Erfahrung.	1	character

50	Was meine geringe Person aber betrifft, so sollen Sie gleich anderer Meinung werden.	1	character

51	– Sie wissen, ich mußte Deutschland meiner Ueberzeugungen und einiger zufälliger Schulden wegen verlassen, brachte indessen noch so viel baares Kapital hierher, um für einige Monate mich sorglos in das hiesige Treiben stürzen zu können.	1	character

52	Ohne Selbstlob muß ich sagen, daß ich bald die Verhältnisse richtig beurtheilen lernte, besonders da das unglückliche Ende zweier Bekannten mich mit der Nase auf die rechte Erkenntniß stieß.	1	character

53	Ich beschloß, vor allen Dingen Amerikaner zu werden, besuchte nur amerikanische Trinklokale und hatte bald vermöge meines offenen Beutels einen Kreis von ›first rate boys‹ als Freunde um mich.	1	character

54	Sie rechneten es sich zur Ehre, mich bei ihren verschiedenen Freundinnen einzuführen und schon nach dem ersten Champagner-Supper und einigen splendiden Landpartien, die ich veranstaltete, rissen sich die Mädchen um den ›Grafen‹, unter welchem Titel ich allgemein passirte, und der Graf hatte Tag und Nacht überall freien Eintritt.	1	character

55	Innerhalb der ersten drei Monate schon	1	character

56	sprach ich perfect englisch und war au fait in den New-Yorker Geheimnissen – es gibt keine besseren Lehrer für Beides als zärtliche Mädchen und flotte Jungen.	1	character

57	Vier Wochen später war indessen auch mein Geld zu Ende, meine Freunde zogen sich bis auf wenige zurück, wie ich es erwartet, meine Freundinnen aber konnten den ›nobeln Grafen‹ nicht so schnell entbehren.	1	character

58	Jede wollte mich jetzt zu ihrem besonderen Galan haben, um mich zu ernähren und auf der Straße mit mir Staat zu machen.	1	character

59	Ich verbrachte ein Jahr in wahrer Schmetterlingsexistenz, von einer Blume zur andern flatternd.	1	character

60	Da mußte ich die Thorheit begehen, mich von einer neu angekommenen Creolin für längere Zeit fesseln zu lassen und dadurch die ganze Zahl meiner übrigen Herrinnen gegen mich aufzuregen – die Folge davon sehen Sie in meiner jetzigen Lage, wie ich Ihnen vorhin mittheilte.	1	character

61	Indessen hat das nichts zu sagen.	1	character

62	Mehrere gute Hotels, die in meiner Bildung und Attitude, verbunden mit einer gründlichen Kenntniß der Stadt, ein brauchbares Werkzeug für sich erkannten	1	character

63	, haben mir schon früher Vorschläge machen lassen;	1	character

64	indessen habe ich mich erst heute entschlossen eine dieser Anerbietungen anzunehmen, da diese mir eine bestimmte Aussicht für die Zukunft gibt.	1	character

65	Ich werde morgen abschließen und hoffe bestimmt in zwei Jahren mein eigenes gutfundirtes Etablissement zu besitzen.« »Und in welcher Eigenschaft werden Sie dort sein?« fragte Helmstedt, den Kopf in die Hand stützend. »In einer rein menschenfreundlichen!« antwortete Seifert und warf das letzte Endchen seiner Cigarre weg.	1	character

66	Ich werde erstens den ankommenden Fremden zu einem guten Hotel verhelfen, zweitens aber ihr Beistand in allen Verlegenheiten des Fleisches oder Geldbeutels, überhaupt in allen Dingen sein, die nicht in das öffentliche Geschäftsleben hineinpassen.« »Das heißt einfach, Sie werden Runner, Kuppler, Wuchergehilfe und dergleichen werden.« 	1	character

67	»Was wollen Sie, lieber Freund?	1	character

68	Wir sind in Amerika und jedes geldbringende Geschäft ist achtungswürdig – nur die Dummheit wird hier gebrandmarkt.	1	character

69	Uebrigens können Sie unter unseren Upper Tens Manchen finden, der mit nichts Besserem angefangen hat, und ich habe eine gewaltige Achtung vor diesen Leuten.« Helmstedt drückte mit einem tiefen Athemzuge die Hand vor die Augen.	1	character

70	»Wo logiren Sie denn, Seifert, seit Sie Ihr Boardinghaus verlassen haben?« fragte er nach einer Weile, als wolle er das eingetretene Schweigen unterbrechen. »	1	character

71	Vorläufig im Hotel Park!« war die Antwort. 	1	character

72	»Hotel Park?	1	character

73	Wo ist das?« 	1	character

74	»Kennen Sie das größte und interessanteste Hotel New-Yorks nicht!?	1	character

75	Sie sind wirklich noch weit zurück.	1	character

76	Sehen Sie, so weit der grüne Rasen und die Bäume um uns reichen, erstreckt sich Hotel Park und Nachts können Sie das große und kleine Unglück beider Hemisphären hier einquartirt finden, hier, wo kein Schlafgeld verlangt wird.	1	character

77	Dort hinter City-Hall, zwischen zwei ausgezeichnet schönen Bäumen, kann ich Ihnen mein bisheriges Schlafzimmer zeigen.	1	character

78	Schade nur, daß nebenbei nicht auch für die nöthigen Mahlzeiten gesorgt ist.	1	character

79	Morgen indessen hoffe ich das Versäumte nachholen zu können, denn mich verlangt gewaltig danach, und falls Sie mich heute Abend mit einer Einladung zum Supper beehren sollten, würde ich es gern annehmen!«	1	character

80	Helmstedt richtete sich aus seiner gebückten Stellung in die Höhe.	0	narrator

81	»Ich gestehe Ihnen ehrlich,« sagte er nach einer Pause, »daß ich nicht geglaubt hätte, einen Deutschen von Ihrer Erziehung sich so wohlgefällig im Schlamme seiner Erniedrigung wälzen zu sehen.	1	character

82	Sagen Sie mir nur, finden Sie denn nicht selbst Ihr Leben unter aller Würde schmutzig und gemein?«	1	character

83	Seifert zog ein halb lächelndes, halb nachdenkliches Gesicht, langte nach dem auf der Bank liegenden Etui und zündete sich eine neue Cigarre an. »Vom Standpunkte des deutschen Moralprincips aus mögen Sie Recht haben!« – sagte er dann;	1	character

84	»ich huldige aber durchaus der Zweckmäßigkeits-Theorie, der einzig in Amerika anwendbaren, und sobald nur der Erfolg am Ziele lohnt, ist die Art des Weges dahin, ob schmutzig oder trocken, ziemlich gleichgiltig.	1	character

85	Ich kann Ihre Indignation vollständig verstehen, denn Sie sind noch ein Kind für Amerika;	1	character

86	Sie werden mich aber anders beurtheilen, wenn Sie später denselben Grundsatz nicht allein im Geschäftsleben, sondern auch in allen Branchen unserer Staatsmaschine durchgeführt finden.	1	character

87	– Jetzt lassen Sie uns aber das bewußte Supper zu uns nehmen, denn ich fühle wirklich einen wahren Wolfshunger.« Sie erhoben sich und verließen den Platz, Seifert fortwährend schwatzend, Helmstedt mit widerwilligem Gesichte neben ihm hergehend. – 	1	character

88	Am Abend des nächsten Tages saß der junge Mann wieder auf seinem alten Platz, ohne aber dem regen Treiben vor seinen Augen einen Blick zu schenken.	0	narrator

89	Sein bewölktes Gesicht war zur Erde niedergewandt.	0	narrator

90	Das Bild von dem Schicksale so manches jungen Deutschen, das Seifert Tags vorher vor ihm aufgerollt, hatte mehr Eindruck auf ihn gemacht, als er sich selbst gestehen wollte;	0	narrator

91	er hatte noch denselben Abend sein Geld durchgezählt und mit Schrecken die bedeutende Abnahme desselben wahrgenommen;	0	narrator

92	er hatte den Morgen darauf die Runde bei allen seinen Bekannten gemacht, um ein klares Bild von den Aussichten zu erhalten, die er habe;	0	narrator

93	– aber die ganze Beute, die er heimbrachte	0	narrator

94	, war: daß für den Augenblick keine passende Stellung für ihn aufzutreiben sei, daß sich aber gewiß mit der Zeit etwas finden würde, daß sich solche Angelegenheiten eben nicht zwingen ließen und abgewartet werden müßten, und daß er nur den guten Muth nicht verlieren solle.	0	narrator

95	Helmstedt aber sah die Sache heute anders an als gestern und erblickte schon die Zeit vor sich, wo er, aller Existenzmittel baar, dieselben Vertröstungen werde hören müssen.	0	narrator

96	Er erkannte die dringende Nothwendigkeit, selbst und energisch zur Gründung einer Existenz Hand anzulegen, aber wie?	0	narrator

97	Er war preußischer Referendar gewesen, hatte sich während der verunglückten Revolution mit dem Staate und seiner Familie entzweit und war mit der letzten Unterstützung, die ihm die väterliche Hand gereicht, ohne Plan, aber wohlgemuth nach dem Lande der Freiheit gegangen.	0	narrator

98	Er hatte gerade nicht mehr gelernt, als sein Brodstudium und eine allgemeine Bildung erforderten;	0	narrator

99	alle praktischen Kenntnisse, um hier fortzukommen, fehlten ihm gänzlich.	0	narrator

100	Je mehr er seine Fähigkeiten prüfte, je mehr erkannte er die Richtigkeit von Seiferts Bemerkung in diesem Punkte.	0	narrator
