	text	label	label_text
22	Jedem bot er seinen zuvorkommenden Gruß;	0	narrator

23	er war immer der erste, der das schwarze Käppchen über den spärlichen weißen Haaren lüpfte, und doch sollte es ihm offenbar dazu dienen, sein greises Haupt vor der Herbstluft zu schützen;	0	narrator

24	denn neben dem Käppchen trug er den dreieckigen Hut unter dem Arm.	0	narrator

25	Der junge Mensch war unter dem Tore des Zuchthauses stehengeblieben.	0	narrator

26	In seinen Mienen zuckte es wie Gewitter und Regenschauer;	0	narrator

27	aber zum Weinen schienen diese Züge zu derb.	0	narrator

28	Unwillkürlich bewegte er den Fuß, um dem alten Geistlichen entgegenzulaufen;	0	narrator

29	er besann sich jedoch wieder und blieb schüchtern stehen.	0	narrator

30	Als jener näher kam, zog er die Mütze und trat ihn mit einer linkischen Verbeugung an.	0	narrator

31	Man konnte denken, wenn er ein Hund gewesen wäre, so wäre er mit freudigem Winseln an ihm emporgesprungen und hätte ihm Gesicht und Hände geleckt.	0	narrator

32	So aber war er ein Wesen, um das der Zuchthausaufseher schwerlich seinen Pudel hergegeben hätte, ein entlassener Sträfling, ein unbändiger Mensch, voll Trotz und Roheit;	0	narrator

33	und doch regte sich in seinem Herzen etwas, das wir auch in den winselnden Tieren ahnen und das die Bibel mit den Worten bezeichnet: das Seufzen der Kreatur.	0	narrator

34	»Mit Verlaub!« stammelte er, – »ich wollte nur dem Herrn Waisenpfarrer Adieu sagen, weil der Herr Waisenpfarrer immer so gut gegen mich gewesen ist – ich hätt ja nicht fortgehen können ohne das.«	1	character

35	Der Waisenpfarrer – denn dieser war es, dem die Seelsorge im Zuchthause oblag – neigte sich mit freundlichem Lächeln zu ihm.	0	narrator

36	Er hatte aus den verlegenen, halb verschluckten Worten des sonst sehr anstelligen Burschen den rechten Kern herausgehört.	0	narrator

37	»So ist Er denn also jetzt frei, Friedrich?« sagte er zu ihm.	1	character

38	»Ich wünsch Ihm von Herzen Glück.	1	character

39	Nun gebrauche Er aber auch seine Freiheit so, wie man eine Gottesgabe gebrauchen muß.	1	character

40	« »Ich versteh schon, Herr Waisenpfarrer!« erwiderte der Jüngling, der mit der ersten Anrede seine Beengung weggesprochen und sich in einen Ton bescheidener Zutraulichkeit hineingefunden hatte.	1	character

41	Ich versteh schon.	1	character

42	Das ist wie mit dem Wein.	1	character

43	Der ist auch eine Gottesgabe.	1	character

44	Wenn man aber solche Gottesgabe zu hart strapaziert, so wirft sie den Menschen hin, daß er gleichsam wie vierfüßig wird.	1	character

45	Dagegen, wenn man sie mit Maß genießt, so erfreut sie das Herz und macht helle Gedanken im Kopf.	1	character

46	Grade so ist's auch mit der Freiheit	1	character

47	Wenn man von der über Durst trinkt, so kann sie einen auch wohin werfen, wo zum Beispiel keine Freiheit mehr ist.«	1	character

48	Bei diesen Worten wies er mit dem Daumen über die Schulter nach dem Gebäude, das er soeben verlassen hatte, und seine weißen Zähne blinkten lachend zwischen den kirschroten Lippen hervor.	0	narrator

49	»Ja, so ist's, mein Freund«	1	character

50	, versetzte der Geistliche.	0	narrator

51	»Man pflegt wohl zu sagen: ich nehme mir die Freiheit, das und das zu tun.	1	character

52	Das ist nur so eine höfliche Redensart.	1	character

53	Mancher aber nimmt sich mehr Freiheit, als er einem andern gönnt, und tut einem andern etwas, was er sich selbst nicht angetan wissen will.	1	character

54	Das aber ist zu viel Freiheit, und Er weiß wohl, was zu viel ist, das ist vom Übel.	1	character

55	Eigentlich sollten wir unsere Freiheit bloß dazu anwenden, um einander lauter Liebes und Gutes zu tun;	1	character

56	denn wenn die Menschen alle einander dienen würden, dann wäre ja ein jeglicher so wie ein Diener auch wieder ein Herr, und dann wäre die wahre Freiheit in der Welt.« 	1	character

57	»Ja, wenn alle so wären, wie der Herr Waisenpfarrer, dann wär's keine Kunst, ihnen zu dienen	1	character

58	Aber so ist's nicht	1	character

59	in der Welt	1	character

60	Da ist viel Herzenshärtigkeit und Schlechtigkeit, nicht bloß solche, die den Nebenmenschen übervorteilt, sondern auch Bosheit, die ihm ohne allen Grund die Milch sauer macht, und wenn man auf so einen Giftmichel trifft, so meint eben die Faust gleich, sie müsse ein Wörtlein mit ihm reden.	1	character

61	« »Mein Sohn«, sagte der alte Geistliche, »man hat den Verstand dazu, daß man der Faust nicht ihren Willen läßt.	1	character

62	Und es kommt nur darauf an, daß man einem Menschen seine gute Seite abgewinnen lernt.	1	character

63	Eine gute Seite hat auch der Schlimmste.	1	character

64	Wenn man aber einmal diese gefunden hat, so ist's, als hätte man den Schlüssel zu einer sonst verschlossenen Türe, und wenn man hineingeht, so trifft man oft auf Dinge, die man gar nicht hinter dieser Türe gesucht hätte.	1	character

65	Da ist zum Exempel ein gewisser Friedrich Schwan.	1	character

66	Den hat man mir geschildert als einen rohen, verworfenen Burschen, dessen Herz keiner guten Regung fähig sei – Faust in Sack! Die Leute urteilen eben nach der Außenseite – und wie ich ihn nun selber kennenlernte, da fand ich in ihm einen Menschen, dessen Herz wie ein wild aufgeschossenes Reis ist, trotzig und aufrührisch gegen jedes rauhe Lüftchen, weich und geschmeidig gegen jeden freundlichen Sonnenstrahl, einen Menschen, der gegen harte Worte und Behandlungen störrisch bleibt und den man mit Güte um den Finger wickeln kann.	1	character

67	« »Ja, so ist's, Herr Waisenpfarrer	1	character

68	«, antwortete der junge Mensch verlegen und gerührt.	0	narrator

69	»Nun, das ist aber auch keine Kunst, gegen Gute gut zu sein.	1	character

70	Wenn's weiter nichts wäre als das, so würden wir ja durch die breite Pforte in den Himmel eingehen, statt durch die schmale.	1	character

71	« »Das ist wahr, Herr Waisenpfarrer«, erwiderte der junge Mensch bedenklich.	1	character

72	Aber wenn alle Menschen unterdiensthaft gegeneinander wären, wie Sie vorhin gesagt haben, so wäre es gerade dasselbe Ding.« »	1	character

73	Allerdings.	1	character

74	Aber da die Menschen im allgemeinen bis jetzt nicht geneigt sind, uns die Himmelspforte so breit und bequem zu machen	1	character

75	, so dürfen wir deshalb der schmalen nicht untreu werden.	1	character

76	Wir müssen gegen unsere Nebenmenschen gerade so liebreich und dienstfertig sein, wie sie eigentlich gegen uns sein sollten, unangesehen, ob sie es sind oder nicht.	1	character

77	Vielleicht gewinnen wir sie dadurch und bewegen sie, unser Beispiel nachzuahmen.« »Ja, ja, Herr Waisenpfarrer«	1	character

78	, fiel der junge Mensch lebhaft ein, »das ist gerade, wie wenn ein ungebautes Stück Feld umgebrochen werden soll.	1	character

79	Da kommt es nur drauf an, daß einmal ein Anfang gemacht wird, der für den Fortgang und fürs Fertigwerden Bürgschaft gibt, und ist also ein kleines umgepflügtes Flecklein fast schon so wichtig wie das ganze künftige Neubruchland.	1	character

80	« »Er hat mich gar wohl gefaßt«, versetzte der alte Herr mit freundlichem Lächeln. »Wenn das Reich Gottes auf Erden erscheinen und ihm die Stätte bereitet werden soll, so tut es zuerst not, daß ein Kern von guten Menschen gezogen wird, von welchen die Güte und der Segen allmählich auf die andern übergehen kann.	1	character

81	Die müssen aber festhalten wie ein Häuflein Streiter, von denen der Ausgang einer Schlacht abhängt.	1	character

82	Ja, mein Sohn«, fuhr er fort und legte ihm die abgemagerte Hand auf dieselbe Schulter, welche vorhin der Aufseher so unsanft berührt hatte, »da muß man den Pflug über das trotzige Herz gehen lassen, da muß man eine Beleidigung nicht mit Tätlichkeiten erwidern, die ins Zuchthaus führen.	1	character

83	Vielmehr, wer zu jenen Kerntruppen gehören will, der muß gegen seinen Feind gar noch ein gutes Wort und ein freundlich Gesicht aufzuwenden haben, und was noch weit mehr heißen will, es muß ihm sogar von Herzen gehen.«	1	character

84	Der Jüngling, der irgendeinen Widersacher im Geiste vor sich stehen sehen mochte, trat bei dieser Zumutung betreten einen Schritt zurück.	0	narrator

85	Die Größe der Aufgabe war ihm augenscheinlich schwer aufs Herz gefallen. –	0	narrator

86	»Aber«, sagte er, »da wird mancher denken, wie es im Evangelium heißt: das ist eine harte Rede, wer kann sie hören?« 	1	character

87	Der Greis lächelte.	0	narrator

88	»Mein junger Freund ist sehr bibelfest«, versetzte er, »ich bemerke das heut nicht zum erstenmal.	1	character

89	Die besten Kernsprüche, die schönsten Liederverse hat er fest im Kopfe behalten, aber ob auch in einem feinen Herzen?	1	character

90	Das ist nun die Frage.	1	character

91	Diese schönen Stellen, welche die Jugend in den Schulen auswendig lernt und oft recht gedankenlos dahersagt, sind Samenkörnern zu vergleichen.	1	character

92	Nun ist es zwar um ein Samenkorn ein edles Ding, aber der aufgewachsene Baum und seine Früchte sind doch noch etwas ganz anderes.	1	character

93	Oh, mein lieber Friedrich, ich fürchte« – bei diesen Worten hob er liebreich den Finger gegen ihn auf –, »ich fürchte, dieses trotzige Gemüt muß noch durch Leiden gebeugt und recht umgebrochen werden, wenn es ein Boden werden soll, darin der Same zu Früchten aufgehen kann.	1	character

94	Mein Sohn, habe Er immer den vor Augen, von dem wir jene Sprüche überkommen haben, der nicht schalt, da er geschlagen ward, und nicht dräuete, da er litt.	1	character

95	Ich will Ihm aber nicht mit einem Male ein Werk auflegen, das für manche zartere Seelen noch zu schwer ist.	1	character

96	Fange Er im Kleinen an, mein lieber Sohn.	1	character

97	Strebe Er, sanftmütig zu werden.	1	character

98	Denke Er immer zur rechten Zeit daran, den aufquellenden Zorn zu bezähmen;	1	character

99	denn der Zorn hat einen bösen Urahn, den Mörder von Anbeginn, und wenn man ihn herausläßt, so gleicht er der Kugel, von der das Sprichwort sagt: ›wenn sie aus dem Rohr ist, so ist sie des Teufels‹.	1	character

100	Vor allem aber will ich Ihm eines ans Herz legen.	1	character

101	Er ist vermöglicher Leute	0	narrator

102	und in einem Wirtshause fallen manche Brocken ab.	0	narrator

103	Benütze Er diese Gelegenheit, um Gutes	0	narrator

104	zu tun und nach Seinen Kräften den traurigen Unterschied, der in der Welt ist, ein wenig auszugleichen	0	narrator

105	Er kann, ohne Seinen Vater zu übervorteilen – und das darf Er ja nicht tun! –, manchem armen Schlucker etwas zufließen lassen.	1	character

106	Ich sage das nicht, daß Er meinen soll, Er könne sich ein Verdienst vor Gott damit erwerben.	1	character

107	Aber der rechte Glaube wird auch immer die rechten Werke gebären, und hinwiederum, wer die rechten Werke tut, der setzt zugleich sein Inneres in die rechte Verfassung, wie sie vor Gott sein soll;	1	character

108	denn Gutes tun macht ein gelindes Herz.	0	narrator

109	Deshalb, mein Sohn«, beschloß er mit einem unbeschreiblich heitern und scherzhaften Lächeln, »will ich Ihm, da Er noch so jung ist, nicht zumuten, daß Er gleich als Flügelmann unter jene Kerntruppen tritt, von denen ich gesprochen habe. Suche	1	character

110	nur zuerst als Marketender bei ihnen anzukommen, dann kann Er sich allmählich weiter aufdienen, bis –« Ein Geräusch unterbrach ihn, das ihm den frommen Scherz aufs kläglichste verbitterte.	1	character

111	Unzweideutige Schläge hallten von dem untern Stockwerk her, dem der Geistliche und sein aufmerksames Beichtkind nahe standen.	0	narrator

112	Sie folgten mit unerbittlicher Regelmäßigkeit aufeinander, so daß der Greis die schwache Hand ausstreckte, als ob diese abwehrende Gebärde der Grausamkeit ein Ende machen könnte.	0	narrator

113	Man hörte kein Geschrei, sondern nur ein dumpfes Knurren, in welchem jedoch der menschliche Ton zu unterscheiden war.	0	narrator

114	Dieses Knurren, das sich in Zwischenräumen wiederholte, machte den Vorgang weit unheimlicher, als wenn die lautesten Wehklagen ihn begleitet hätten.	0	narrator

115	Der junge Friedrich ballte die Faust gegen das Gebäude.	0	narrator

116	»Diese Prügelhunde!« rief er, »es ist ihnen nur wohl, wenn sie zuschlagen können.« 	1	character

117	Der Waisenpfarrer legte ihm wieder die Hand, die aber diesmal zitterte, auf die Schulter.	0	narrator

118	»Mein Sohn«, sagte er, »die Menschen haben es mit der Sünde verdient, daß der Schmerz und das Wehtum in die Welt gekommen ist.	1	character

119	Wo aber Strafe ist, heißt es, da ist Zucht, und wo Friede ist, da ist Gott.« Die Schläge hallten dazwischen fort.	1	character

120	Der Greis brach mit einem tiefen Seufzer die Unterredung ab.	0	narrator

121	»Nun lebe Er wohl, mein lieber Friedrich«, sagte er.	1	character

122	»Gott sei mit Ihm auf allen Seinen Wegen.	1	character

123	Denke Er an das, was ich Ihm gesagt habe, damit wir uns fröhlich und ebendarum niemals mehr an diesem Orte wiedersehen.«	1	character

124	Er drückte ihm die Hand und wankte, so eilig als er es vermochte, an seinem Stabe dahin.	0	narrator

125	Zwar hatte auch er die Meinung seinerzeit ausgesprochen, daß durch grausame Züchtigungen der Wille Gottes erfüllt und sein Kommen vorbereitet werde, aber er schien doch nicht gern dabei zu sein und hatte es in diesem Augenblick wohl tief empfunden, daß das Reich Gottes, so wie er es verstand, noch sehr ferne sei.	1	character

126	Der junge Friedrich aber blieb unter den Fenstern des Zuchthauses stehen und lauschte dem Geräusch der Pein, vor welchem sein ehrwürdiger Beichtiger entflohen war.	0	narrator

127	Er fühlte zwar nicht geringe Entrüstung über die Gewalt, die hier einem Menschen angetan wurde, aber der Schmerz des Armen verursachte ihm, der selbst schon manchen derben Puff ausgehalten hatte, kein besonders zartes Mitgefühl. Die Schläge hörten endlich auf.	0	narrator

128	Bald hernach öffnete sich die Türe, und von einer unsichtbaren Hand geschleudert, kam ein Mensch herausgeflogen.	0	narrator

129	Der Stoß war nicht eben sanft gewesen, doch hie der Hinausgeworfene sich wie eine Katze auf den Füßen.	0	narrator

130	Sein Gesicht zeigte trotz der zigeunerischen Farbe die Spuren überstandener Anstrengung, es war dunkelrot, und ein schielendes Auge gab diesen jugendlichen Zügen einen furchtbaren Ausdruck.	0	narrator

131	Der junge Zigeuner, der soeben einen rauhen Abschied durchgemacht hatte	0	narrator

132	, schüttelte sich am ganzen Leibe, er kehrte sich gegen das Zuchthaus um, streckte die Zunge, so lang er konnte, heraus und ging dann gemächlich seiner Wege.	0	narrator

133	»Ich glaub, sie haben dich mit ungebrannter Asche gelaugt, und das scharf«, sagte Friedrich, als er an ihm vorüberkam.	1	character

134	»Ich glaub auch«, war die trockene Antwort des Zigeuners, der einen Blick aus seinem scheelen Auge über den Frager hinlaufen ließ und sich von dannen machte.	0	narrator

135	Friedrich, der auf den Burschen neugierig geworden war, folgte ihm von weitem nach.	0	narrator

136	Aber erst als sie Ludwigsburg mit seinen vornehmen regelrechten Straßen hinter sich hatten, wagte er, die Gesellschaft des verachteten Zigeuners aufzusuchen.	0	narrator

137	Dieser schien nachlässig vor sich herzuschlendern, und doch hatte er Mühe, gleichen Schritt zu halten und ihn endlich einzuholen.	0	narrator

138	»He, wohinaus, Landsmann?« schrie er ihn an.	1	character

139	»Dem Hohenstaufen zu«, antwortete der Zigeuner seitwärts herüber, ohne sich in seinem Gange aufhalten zu lassen. »Dann haben wir ja schier gar einen Weg«, sagte Friedrich, an seiner Seite gehend.	1	character

140	»Der meinige führt nach Ebersbach.« »Da können wir wenigstens eine Strecke weit beisammenbleiben«, erwiderte der Zigeuner.	1	character

141	Die beiden jungen Burschen gingen nun mit wackeren Schritten durch die Ebene und dann jenseits des Neckars über die Anhöhen hin, welche zwischen diesem und der Rems liegen, und machten nach einer tüchtigen Wanderung bei einem einsamen Wirtshäuschen halt, wo Friedrich seinen Gefährten zu Gaste lud.	1	character

142	Eine Flasche vom Saft des Apfels und ein Rettich, der den Sommer überlebt hatte, war alles, was ihm ein paar gesparte Pfennige aufzutischen erlaubten.	0	narrator

143	Die vorgerückte Jahreszeit ließ sich so mild an, daß die beiden Wanderer im Freien auf der verwitterten Bank unter dem alten Apfelbaum ihr Mahl verzehren konnten.	1	character

144	Hungrig und durstig griffen sie zu und ließen sich's nach der Weise der Jugend schmecken.	0	narrator

145	Wie lustige Sperlinge genossen sie der wiedererlangten Freiheit, schalten auf das Gefängnis, von dem sie herkamen, spotteten über die Schwachheiten der Aufseher und erzählten sich lose Streiche, womit sie deren Wachsamkeit umgangen hatten.	1	character

146	Unter Plaudern und Lachen war die Flasche nur allzubald geleert.	0	narrator

147	Sie kehrten alle Taschen um, bis sie in der erdenklich kleinsten Münze, aber auch mit dem erdenklich größten Jubel die nötige Summe zusammengebracht hatten, um eine zweite zu bestellen. 	1	character

148	»Wie bist du denn eigentlich«, fragte Friedrich unter dem Einschenken, »in den Gasthof zur Kardätsche geraten?	1	character

149	Mit bloßem Vagabundieren hast doch so jung nicht so hoch in die Wolle avancieren können.« »Nein«, erwiderte der Zigeuner unbefangen, »ich hab krumme Finger gemacht.	1	character

150	»Pfui«, rief Friedrich, »Stehlen, das ist was Hundsgemeines, heißt das, wenn –« »Von z'wegen was seid Ihr hineingekommen?« unterbrach ihn der Zigeuner etwas rasch.	1	character

151	Ungeachtet des Ärgers über die biderbe Bemerkung vergaß er nicht, daß sein Genosse der herrschenden Nation angehörte und daß er den größeren Teil der Zeche bezahlt hatte:	1	character

152	Grund genug, ihn in der majestätischen Mehrzahl anzureden. –	0	narrator

153	»Man wird Euch auch nicht bloß um der Kostbarkeit willen hinter Glas und Rahmen aufgehoben haben.«	1	character

154	»Ich hab einen durchgeprügelt und das lederwindelweich.	0	narrator

155	Der Heuchler gab dann vor, er könne den Arm nicht mehr gebrauchen.	0	narrator

156	Es war aber erlogen, und so schickten sie mich eben auf ein halb Jahr an das Örtchen, von dem man nicht gern red't.« Der Zigeuner machte ein unbefriedigtes Gesicht.	1	character

157	»Und habt Ihr Euch niemals an fremdem Eigentum vergriffen«, fragte er, »daß Ihr da so auf dem höchsten Gaul sitzen könnt?	1	character

158	Seid Ihr niemals einem andern in die Äpfel gegangen oder in die Kirschen?	1	character

159	Denn«, setzte er eifrig hinzu, »Stehlen ist Stehlen, das sag ich.« »Ja, meinem Vater bin ich wohl über die Kirschen gegangen und auch über die Geldlade.	1	character

160	Aber das ist was anderes, das geht ja vom eigenen und heißt eben vor der Zeit geerbt.	1	character

161	Das ist nicht gestohlen.	0	narrator

162	Stehlen heißt, wenn man fremden Leuten das Ihrige nimmt, und das ist eine Schmählichkeit.« 	1	character

163	»Wenn bei uns einer«, versetzte der Zigeuner höhnisch, »seine Eltern bestehlen würde, so könnte seines Bleibens nicht mehr sein;	1	character

164	der ärgste Spitzbube würde ihn verachten und anspeien.	0	narrator

165	Bei uns ist es Sitte, daß man die Eltern ehrt und liebt und daß man ihnen eher zubringt, als daß man sie bestiehlt.	1	character

166	Dafür lassen sie es aber auch an ihren Kindern nicht fehlen, sie geben ihnen den letzten Bissen vom Munde weg, und des halb ist es gar nicht möglich, daß so etwas bei uns vorkommt.	1	character

167	Ist mir auch eine ganz besondere Lebensart, daß ich einen Fremden schonen soll, der mich nichts angeht, und soll mich dagegen an meinem Vater vergreifen, der mir der Nächste ist in der Welt.	1	character

168	Das bring mir ein anderer in den Kopf, mir ist es zu hoch.	1	character

169	Kommt mir gerade vor, wie wenn im Krieg einer sich von den Feinden abwenden wollte und auf seine Freunde schießen.« Friedrich war betroffen.	1	character

170	Sein gesunder Verstand sagte ihm, daß etwas Wahres an dieser Ansicht sei, und doch konnte er sie nicht zugeben, da sie den Sitten und Gewohnheiten, unter denen er aufgewachsen, völlig widersprach.	1	character

171	Die beiden jungen Leute stritten eifrig und konnten sich lange nicht verständigen.	0	narrator

172	Darin waren sie zwar einer Ansicht, daß auf die »Herrschaft« keine strengen Begriffe von Eigentum anzuwenden, daß die Tiere im Walde, die Fische im Wasser eigentlich Gemeingut seien;	1	character

173	aber über den Rest des großen Kapitels vom Mein und Dein konnten sie nicht einig werden.	0	narrator

174	»Stehlen und Stehlen ist zweierlei«, rief Friedrich zuletzt.	1	character

175	»Geh du nach Ebersbach und frag von Haus zu Haus, ob die Leut nicht einen Unterschied machen, und die Leut müssen doch auch wissen, was sie tun.	1	character

176	Überall gilt's	1	character

177	für eine größere	0	narrator

178	Schande, wenn einer einem Fremden was stiehlt, als wenn er's den Eigenen nimmt; denn da bleibt's ja in der Familie.	1	character

179	»Dann sollte man ihn auch in der Familie abmurxeln«, sagte der hartnäckige Zigeuner, »und jedem davon ein Stück zum Kochen geben, wenn eure Gesetze so schlecht sind, daß sie bloß den einen Diebstahl strafen, den andern aber nicht.« »Oha«, sagte Friedrich, »umgekehrt ist auch gefahren.	1	character

180	Selbiges ist anders.	1	character

181	Die Gesetze, die sind so überzwerch wie du, die behaupten auch, Stehlen sei Stehlen.	1	character

182	Wie es herauskam, daß ich meinem Vater ein paar hundert Gulden genommen hatte, die er mir nicht gutwillig geben wollte, um in die Fremde zu gehen, da taten sie mich geschwind nach Ludwigsburg zum Wollkardätschen, ob ich gleich erst ein unverständiger vierzehnjähriger Bube war.	1	character

183	Damals hab ich auch gelernt, was der Willkomm und Abschied für höfliche Komplimente sind, und hab empfunden, wie es patscht, wenn Haselholz und Hirschleder zusammenkommen.« Der Zigeuner schlug ein lustiges Gelächter auf.	1	character

184	»Aber nicht wahr«, rief er triumphierend, »mit einem solchen Leibschaden noch stundenlang drauflos marschieren und dann auf einem hölzernen.	1	character

185	Bänkchen herumrutschen, das könnt auch nicht ein jeder.«	1	character

186	»Nun, nun«, entgegnete Friedrich, »man merkt's dessenungeachtet wohl, wo du dermalen deine schwache Seite hast.	1	character

187	Du sitzt ja so windschief da, als wenn das Bänkchen unter dir brennte, die armen Seelen in der Hölle, die auf dem Glufenhäfelein sitzen, können nicht öfter wechseln und nicht possierlicher den Fuß an sich ziehen.	0	narrator

188	Aber das muß man dir lassen:	1	character

189	mannlich hast du dich gehalten.	0	narrator

190	Wenn ich nur noch ein paar übrige Kreuzer hätt, so ließ ich dir einen Kirschengeist zum Einreiben kommen.« »	1	character

191	Einreiben!	1	character

192	Wer wird auch die Gottesgabe so sündlich verschwenden!	1	character

193	Den Kirschengeist muß man innerlich brauchen, von innen heraus kuriert er noch einmal so schnell.« »Das glaub ich dir!« lachte Friedrich.	1	character

194	Überhaupt hab ich schon oft gedacht, ihr Zigeuner müsset ein gutes Fell haben, stich- und kugelfest.	1	character

195	Man könnt's, schätz ich wohl, zum Überzug für ein schwaches Gewissen brauchen.«	1	character

196	»Es dient oft auch dazu.	1	character

197	Ja, eine gute Haut, die muß der Zigeuner haben, und hartgesotten muß er sein, wenn er solch mühseliges Leben aushalten soll.	1	character

198	Frost und Hitze muß ihm gleichviel gelten.	0	narrator

199	Halbnackt muß er gehen können, wenn ihm der gefrorne Schnee unter den Füßen kracht, und die schwerste Bürde muß ihm wie ein Flaum sein, wenn ihn die Sonne mittags auf die Glieder sticht.	0	narrator

200	Sein Lager ist unter Gottes freiem Himmel, und in böser Nacht hat er's nicht immer so gut, daß er auch nur im Hüterhäuschen unterkriechen kann.	1	character

201	Oft hat er nur einen Baum zum Obdach, unter dem schläft er zufrieden, wenn der Sturm durch die Äste fährt und die Blätter schüttelt, daß ihm der kalte Regen auf die Stirne tropft.« »Herr Gott«, rief Friedrich mit rauher Rührung, »ich kann doch auch was vertragen, aber so ein Leben muß ja den besten Mann umbringen!	1	character

202	Mußt du nicht selber sagen, daß es vernünftiger wäre, wenn ihr das Heidenleben aufgäbet, eine christliche Ordnung anfinget und ließet euch mit andern ehrlichen Christenmenschen in Handel und Wandel ein?	1	character

203	Wer ein paar tüchtige Arme hat und einen Kopf, der sie regiert, der wird nicht sobald mit leerem Magen ins Bett gehen und nicht im kalten Regen schlafen dürfen.«	1	character

204	»Wir sind so gute Christen wie ihr«, versetzte der junge Zigeuner eifrig, »es mag sich fragen, ob wir nicht besser sind?	1	character

205	Aber wie wollten wir denn mit euch leben?	1	character

206	Ihr stoßt uns ja aus und wollt keine Gemeinschaft mit uns haben.	1	character

207	Wie kann der Zigeuner, dem ihr mit Verachtung die Türe weiset, sein ehrlich Brot bei euch verdienen?	1	character

208	Ich bin aus einer Familie, die schon seit zweihundert Jahren hier im Württembergischen, dann im Deutschherrischen drunten und in den beiden Markgrafschaften am Rheine drüben hin und wieder zieht.	1	character

209	Nun fehlt es uns zwar dort nicht an Bekanntschaften, aber ich möchte doch auch in all diesen Landen einen einzigen Menschen sehen, wenn unsereiner z.B. käme und ihm sagte: ›Ich will ein ander Leben führen und ein ordentliches Wesen anfangen, da bin ich, nimm mich auf, teile dein Haus und dein Brot mit mir, soviel als dir meine Dienste wert sein mögen‹ – den Menschen möcht ich sehen, der darauf sagen würde: ›Tritt ein und bleibe bei mir.‹	1	character

210	Auch unter den Unsrigen möcht ich den Menschen sehen, dem es im Schlaf einfallen könnte, eine solche Bitte zu tun.	1	character

211	Denn jeder weiß die Antwort im voraus und weiß, wie man beiderseits voneinander denkt.	1	character

212	Das ist jetzt eben einmal von Anbeginn so und wird auch nicht mehr anders werden.	1	character

213	Ich weiß wohl, ein mancher von den Meinigen ist eines bösen Todes gestorben, und wie könnte es auch anders sein?	1	character

