	text	label	label_text
28	So lebte dies Paar glücklich und zufrieden vor den Augen der Welt;	0	narrator

29	der Gatte war es wirklich, denn ihm genügte dieser äußere ungestörte Lebensgenuß, und sein Herz, das wohl einst auch Leidenschaften gekannt und wärmere Empfindungen, war jetzt doch längst alt und kalt geworden, nicht mehr gemacht für zartere Regungen, die in seinem männlichen Alltagsleben, dessen Freuden im wechselnden Besuch der Trinkstuben und größerer Gastereien bestanden, gänzlich untergegangen.	0	narrator

30	Elisabeth gehörte zu den edlen Frauenseelen, welche von sittlichen Grundsätzen erfüllt still dulden und entsagen, und den Schein des Glückes bewahren, auch wo sie dieses selbst als verloren erkennen, um sich so wenigstens vor dem Mitleid zu sichern, das sie wie eine Schande empfinden, wenn die Lebensschicksale, welche es hervorrufen, nicht, wie z.B. schmerzliche Verluste durch den Tod, Sendungen einer höheren Macht sind, sondern Folgen eigener und fremder menschlicher Handlungen.	0	narrator

31	Ueber ein Jahr war vergangen, seit sie auf's Neue das Opfer eines Complots hatte werden sollen, das Eberhard von Streitberg gegen sie eingeleitet.	0	narrator

32	Die Erschütterungen, welche damit verbunden waren, das plötzliche Wiedersehen, der Schrecken, die ganze nächtliche Scene eines blutigen und ungewissen Kampfes, wohl auch der lange Aufenthalt nach solcher Erregung im feuchten Walde und der nächtlichkalten Luft – dazu der Entschluß, vor wie nach über Eberhard von Streitberg zu schweigen und das, was er ihr einst gewesen war, und dabei doch die Furcht, Alles, was ihr Stolz jahrelang verschwiegen, verrathen zu sehen	0	narrator

33	die Anstrengung, um das demüthigende und schmerzende Geheimniß zu bewahren, alle verfänglichen Fragen zurückzuweisen, auch der Kummer und die Sorge um die doch nur um ihretwillen im Gefecht Verwundeten oder Erschlagenen – obwohl damals ein nach dem Recht des Stärkeren gemordetes Menschenleben selbst auf ein zartes weibliches Gewissen nicht mit so zermalmender Qual fiel, wie in späteren menschlicheren, zu höheren Anschauungen und reinerer Sittlichkeit geläuterten Jahrhunderten:	0	narrator

34	so war dies	0	narrator

35	Alles vereint doch genug, mit Elisabeth's Seele auch ihren Körper zu ergreifen und sie auf das Krankenbett zu werfen. Herr Scheurl hatte sich beeilt, alle gelehrten Aerzte und Wunderdoctoren Nürnbergs um ihr Lager zu versammeln, so daß sie der eine mit seinen Mixturen und Salben immer mehr quälte als der andere, der eine ihr am Fuß, der andere am Arm zur Ader ließ, so daß sie – Dank ihrer guten Natur, aber wahrscheinlich trotz der Kunst der Aerzte – zwar mit dem Leben davon kam, aber doch erst, als es draußen wieder Lenz ward, sich nach Monden voll Fieber und Qualen wieder zu erholen begann.	0	narrator

36	So war ihre Krankheit auch die natürliche Ursache, daß sie, in der ersten Zeit völlig bewußtlos und dann nur mit ihren Angehörigen und der Dienerschaft in Berührung kommend, weder irgend eine Aufklärung über das gegen sie geschmiedete Complot erhielt, noch einem ähnlichen zum Gegenstand dienen konnte – und später wollte sie selbst lieber Alles vergessen wissen, als noch durch Fragen daran erinnern.	0	narrator

37	Noch ehe sie selbst erlag, hatte sie den berühmtesten Bader zu den verwundeten Baubrüdern gesandt, und er hatte ihr die Nachricht gebracht, daß der eine leichter verwundet sei, der andere aber, Ulrich von Straßburg, sehr gefährliche Wunden habe, ohne Bewußtsein sei und wahrscheinlich sterben werde.	0	narrator

38	Die Mutter des blonden Hieronymus, bei dem er wohne, pflege ihn, wenn der Baubruder in der Hütte arbeite.	0	narrator

39	»Für mich gestorben!« hauchte Elisabeth – und von da an verlor sie die Besinnung.	1	character

40	Anfangs, in ihren Fieberphantasien war sie immer mit Ulrich beschäftigt, sah ihn verwundet vor sich liegen, betete bald für ihn als ihren Retter, und schalt ihn bald, daß er sich überall in ihren Weg dränge, nur um sie zu demüthigen, sie wieder an die Schmach zu erinnern, die er ihr bereitet, als er die Rose aus ihrer Hand auf das Judenmädchen warf.	0	narrator

41	Allmälig jedoch, wie das Fieber nachließ, schienen diese Bilder und Erinnerungen zu schwinden, ja sie es sorgfältig zu vermeiden, durch irgend etwas wieder an die Ereignisse jener Nacht gemahnt zu werden.	0	narrator

42	Es schien ihr am Angemessensten, ihre Umgebung glauben zu machen, als habe sie dieselben wirklich ganz und gar vergessen.	0	narrator

43	Jetzt, im Januar 1491 ist jede Spur der langen Krankheit von ihr verschwunden.	0	narrator

44	Hat ihr edles Antlitz noch nicht ganz die frühere Frische und ihre majestätische Gestalt die frühere Fülle wieder erlangt, so erscheint ihre Schönheit dadurch nicht beeinträchtigt, daß der Eindruck, welchen sie jetzt macht, mehr ein geistig erhebender als ein sinnlich verlockender ist.	0	narrator

45	Vielmehr als sie selbst schien ihre Freundin Ursula Muffel in dieser Zeit gelitten zu haben, welche jetzt zu ihr in das Zimmer trat.	0	narrator

46	Ihre sanften Züge drückten Leid und Sehnsucht aus, und ihren Augen sah man es an, daß sie manche kummervolle Nacht durchwacht und manche Thräne vergossen.	0	narrator

47	Die neue Glocke auf dem Thurm der Sebaldskirche hatte nicht lange zwölf Uhr geschlagen, als Ursula zu Elisabeth kam.	0	narrator

48	Die übliche Zeit des Mittagessens war bei den Vornehmen wie bei den Handwerkern gleicherweise elf Uhr, und da man sich für gewöhnlich auch in den reichsten Häusern auf wenige Gänge beschränkte, dafür nur wenn Gäste zugegen waren oder bei außerordentlichen festlichen Gelegenheiten die Gänge in's Unzählige steigerte und oft gleich von Abend bis zu Mittag bei Tische saß, so war eine gewöhnliche bürgerliche Mahlzeit in einer Stunde beendet.	0	narrator

49	Um Ein Uhr pflegten sich an den bestimmten Tage die Stickerinnen bei Elisabeth zu versammeln.	0	narrator

50	Ursula sagte Elisabeth begrüßend:	0	narrator

51	»Ich komme früher als die Andern, weil ich von Dir hören wollte, ob es wahr ist, daß für den nächsten Monat ein Reichstag hierher ausgeschrieben ist und ob König Max auch mitkommen wird?«	1	character

52	Elisabeth's Augen leuchteten bei dieser Nachricht.	0	narrator

53	»Ich habe noch Nichts davon gehört,« antwortete sie;	1	character

54	aber mein Gemahl ist unwohl und heute nicht zu Rath gegangen.	1	character

55	Hat Dein Vater diese Nachricht von dem Rathhaus mitgebracht?« 	1	character

56	»Ja,« versetzte Ursula;	1	character

57	»er kam entrüstet heim, und da ich ihn nach der Ursache seines Aergers fragte, sagte er, daß der Kaiser einen Tag nach Nürnberg ausgeschrieben, aber nur die Fürsten und nicht die Städte dazu geladen.	1	character

58	Näheres erfuhr ich nicht und setzte meine Hoffnung wie immer auf Dich.«	1	character

59	Elisabeth seufzte und legte liebend ihren Arm um die ihr vertraute Freundin, der sie schon lange keinen freudigen Trost mehr zu geben vermochte und auch jetzt deren Hoffnung nicht rechtfertigen konnte.	0	narrator

60	Seit Stephan Tucher den Fahnen des Königs Max gefolgt war, hatte er Anfangs an Ursula so oft geschrieben, als es im Felde und in der damaligen Zeit, wo die Briefe immer nur einer zufälligen und unsichern Gelegenheit anvertraut werden konnten, eben möglich war. – Nachdem König Mathias von Ungarn Anfang April 1490 plötzlich in Wien gestorben war, hatte König Max den Krieg um seine östreichischen Erbländer begonnen.	0	narrator

61	Am neunzehnten August hatte er seinen feierlichen Einzug unter dem Jubel des Volks in Wien gehalten, unter Lobgesängen in der St. Stephanskirche dem Herrn der Heerschaaren gedankt und auf offenem Markt die Huldigungen des Raths und der Gemeinde empfangen.	0	narrator

62	Diesen glorreichen Tag hatte Stephan an Ursula geschildert – aber seitdem hatte sie keine Nachricht wieder von ihm erhalten.	0	narrator

63	War er in der Schlacht gefallen	0	narrator

64	? war er ihr untreu? hatte er sie vergessen?	0	narrator

65	Das Erstere war wohl möglich, denn König Max war mit bairischen Hülfsvölkern in Ungarn selbst eingebrochen, um auch dieses zu erobern, und hatte am ersten November selbst Stuhlweißenburg, die Krönungs- und Begräbnißstadt der ungarischen Könige genommen – da konnte wohl Stephan mit bei dem Sturme gefallen sein.	0	narrator

66	Aber von zurückkehrenden Nürnbergern, die auch mit unter den bairischen Hülfsvölkern gewesen, hörte sie, daß er noch am Leben sei.	0	narrator

67	Aber Keiner brachte ihr einen Gruß von ihm.	0	narrator

68	Freilich waren diese Rückkehrenden eigentlich Ausreißer aus dem bairischen Heere; denn in diesem war zwischen Reiterei und Fußvolk Streit über die Theilung der gemachten Beute entstanden, so daß das Fußvolk, als es weder von dieser den gewünschten größern Antheil, noch den rückständigen Sold ausgezahlt erhielt, rottenweise davon zog, wodurch der König sich genöthigt sah, sein Vordringen nach Ofen aufzugeben und sich nach Oestreich zurückzuziehen.	0	narrator

69	Schwerlich würde der ritterliche, dem König ergebene Stephan mit denen, die den König verließen, gemeinschaftliche Sache gemacht haben.	0	narrator

70	Allein jetzt war dieser nach Wien und dann nach Linz zurückgekehrt zum alten Kaiser Friedrich, der im October die Reichsacht über Regensburg ausgesprochen, das sich an den Herzog Albrecht von Baiern angeschlossen, der gegen des Kaisers Willen sich mit dessen Tochter Kunigunde vermählt, die der Vater deshalb verstoßen.	0	narrator

71	Indeß sich Max jetzt bemühte hier ein Friedenswerk zwischen dem Vater und dem Schwager zu stiften, während Friedrich die Hülfe des Schwäbischen Bundes und des Löwlerbundes für sich wünschte, hörte Ursula, und zwar von Stephan's eigener Schwägerin Eleonore Tucher, die bei einer festlichen Gelegenheit mit ihr zusammenkam, daß es Stephan in dem lustigen Wien sehr wohl gefiele, daß er ihrem Gatten geschrieben, wie es nirgend schönere Frauen und freiere Sitten gebe, wie dort, und daß es sich da gar angenehm von den Strapazen eines gefahrvollen Feldzuges ausruhen lasse.	0	narrator

72	Anfangs suchte Ursula für diese Nachricht Trost in der Hoffnung, daß dieselbe gefälscht sei, und bat Elisabeth um ihren Beistand, ihr den Brief oder doch Gewißheit über seinen Inhalt zu verschaffen.	0	narrator

73	Wirklich erhielt ihn Elisabeth durch ihren Gemahl von Anton Tucher.	0	narrator

74	Eleonore hatte Nichts hinzugesetzt oder erlogen: im Gegentheil, der aus Wien datirte Brief enthielt, was sie gesagt, noch begleitet von den rohen Ausdrücken und schmutzigen Späßen, welche damals, besonders unter der Männerwelt üblich waren.	0	narrator

75	Das war der Brief eines lebenslustigen Mannes, der an jeden Genuß sich hingiebt, welchen der Augenblick bietet, unbekümmert, ob derselbe mit den Grundsätzen der Sittlichkeit sich vereinen lasse, unbekümmert, ob daheim eine treue sehnsüchtige Geliebte seinen Schwüren vertraut und kummervoll die Stunden zählt, bis sie einen Gruß von ihm empfängt.	0	narrator

76	Elisabeth wollte Ursula gern die bitterste Kränkung ersparen, und sagte ihr nicht, daß sie selbst diesen Brief gelesen, aber doch daß ihr Gemahl das von Eleonore Gesagte bestätigt.	0	narrator

77	Indeß fügte sie hinzu, es könne ja sein, daß Stephan seinem Bruder nur darum in einem solchen Ton geschrieben, um ihn und seinen Vater glauben zu machen, daß er Ursula aufgegeben und vergessen habe, da sie sich ja immer diesem Verhältniß widersetzt.	0	narrator

78	Wie gern auch Ursula diesem Trostgrund Eingang in ihr banges Herz vergönnte: es blieb doch immer die Frage, warum er ihr nicht geschrieben, da doch sonst seine Briefe sie immer erreicht und sich noch stets gefällige Liebesboten gefunden hatten.	0	narrator

79	Nur einmal war ein Brief von ihm verloren gegangen, aber das immer erwartend, hatte er wiedergeschrieben;	0	narrator

80	so war dies auch ein Trost wohl für einige Wochen, auch Monate – aber nicht für ein halbes Jahr, wo er nicht mehr im Kampfe, sondern näher war und andere Briefe von ihm nach Nürnberg gelangten.	0	narrator

81	Und Elisabeth war auch eine Trösterin, welche selbst nicht glaubte, obwohl sie den Grundsatz hatte, jeden schönen Traum in anderen Herzen so lange als möglich fortzunähren, da die Enttäuschung und das Leid immer zu früh genug komme;	0	narrator

82	sie wußte, daß für ein liebendes weibliches Gemüth der peinlichste Zustand des Schwankens zwischen Furcht und Hoffen immer noch besser sei, als die entscheidende Gewißheit von der Unwürdigkeit und Untreue des geliebten Gegenstandes – sie konnte so aus Erfahrung empfinden!	0	narrator

83	aber ihr eigenes Herz war ja selbst zu sehr verletzt worden in seinen heiligsten Empfindungen durch den Verrath eines Mannes, als daß sie nicht auch für andere Mädchen und von andern Männern die gleichen Erfahrungen erwarten sollte.	0	narrator

84	Einem schönen, eitlen und heißblütigen Manne wie Stephan traute sie nur so lange Ausdauer in seiner Neigung zu, als das Weib, das seine Leidenschaft erregte, ihm nahe war und nicht andere verführerischere Frauen ihn lockten.	0	narrator

85	Aber nimmer hätte sie Ursula's Herz in ähnlichen Besorgnissen bestärken mögen, sie trachtete darnach ihr so lange als möglich das Schreckliche zu ersparen, woran gerade stille und tiefe, reine Frauengemüther zu Grunde gehen.	0	narrator

86	Bei solchen Betrachtungen mußte sich Elisabeth selbst gestehen, daß sie trotz ihrer geistigen Kraft und ihrer erheuchelten stolzen Ruhe auch zu den Zugrundegegangenen gehörte, weil sie nicht mehr an das Ideal zu glauben vermochte, weil sie in zweifelhaften Fällen eher das Schlechte und Schlimme voraussetzte, als das Gute und Angenehme.	0	narrator

87	Kam nun wirklich König Max zu einem Reichstag in nächster Zeit nach Nürnberg, so war weit eher zu erwarten, daß bei dieser Gelegenheit Ursula's Geschick entschieden werde, als das von Krieg oder Frieden im deutschen Reich, oder was immer der Kaiser von den zähen Reichsfürsten und dem schleppenden Gang der Verhandlungen fordern mochte.	0	narrator

88	War Stephan treu, so würde er nicht verfehlen, im Gefolge des Königs sich wieder in sein Vaterland zu begeben, sei es auch nur für die Dauer des Reichstages.	0	narrator

89	Blieb er aber ohne genügenden Grund aus, den man wohl von irgend einem seiner Gefährten erfahren konnte, so bestätigte dies seine Treulosigkeit;	0	narrator

90	denn für so schlecht hielt ihn keine der Frauen, daß er kommen werde, um noch durch seine Gegenwart sein unschuldiges Opfer zu verhöhnen.	0	narrator

91	Wie natürlich, daß diese erste Nachricht von der baldigen Anherkunft des Königs einen ganzen Sturm von Empfindungen in Ursula erregte.	0	narrator

92	Hatte sie doch auf die Huld dieses gütigen und ritterlichen Königs ihre ganze Hoffnung von da an gesetzt gehabt, wo er im Tanze sie ausgezeichnet und ihr sein Wort gegeben, nicht anders denn zu ihrer Hochzeit mit Stephan Tucher wieder zu kommen, infern sie einander nur Treue bewahrten, und wenn sie sich auch immer sagte, daß ein so viel bewegter Monarch mehr zu denken und zu thun habe, als um das Geschick eines Liebespaares sich zu bekümmern, so hoffte sie doch sonst, daß, wenn Stephan in des Königs Geleit zurück nach Nürnberg käme und dieser, wie er versprochen, in Scheurl's Hause wohne, so werde Elisabeth wohl Gelegenheit finden, ihre Schützlinge seiner Gnade zu empfehlen.	0	narrator

93	Wie würde sich Stephan beeilen ihr seine Rückkehr, seine Hoffnungen zu melden! – hatte Ursula vorher gedacht – und jetzt schwieg er, wie er seit einem halben Jahre geschwiegen!	0	narrator

94	– Außer den Regungen theilnehmender Freundschaft waren es noch Gefühle ganz anderer Art, welche bei dieser Nachricht Elisabeth ergriffen.	0	narrator

95	Wenn König Max wiederkam – würde er auch derselbe sein wie vor ziemlich zwei Jahren?	0	narrator

96	Damals kam er eben aus den Niederlanden, ein sieggekrönter Fürst, der einen ehrenvollen Frieden geschlossen.	0	narrator

97	Er kam nur nach Nürnberg, die alte freie Reichsstadt zum ersten Male zu begrüßen, er lebte unter ihren Bürgern harmlose festliche Tage, gefeiert und geehrt von Allen, und sie wieder ehrend durch sein leutseliges Wesen und die frohe Art, wie er sich unter sie mischte, mit ihnen gemeinschaftlich freute.	0	narrator

98	Wie anders jetzt, wenn er Reichstag hielt!	0	narrator

99	Da würden alle Fürsten und Herren, alle Großen des Reichs ihn umgeben und von den Nürnberger Bürgern trennen – schien doch der Senat ihn schon zu grollen, weil er nur die Fürsten und nicht die Abgesandten der Städte geladen:	0	narrator

100	– es war eine Zurücksetzung, die gerade den Bürgerstolz am tiefsten verwundete.	0	narrator

101	Auch in Elisabeth lebte der gleiche Stolz, der sich dagegen empörte.	0	narrator

102	Wie oft sie auch die angenehmen Tage zurückgewünscht hatte, an denen König Max in Nürnberg weilte und ihr die ritterlichsten Aufmerksamkeiten widmete – tausendmal lieber wollte sie ihn nie wiedersehen, als wiedersehen und von ihm übersehen werden.	1	character

103	Sie war immer stärker ein Unglück zu ertragen als eine Demüthigung, welche sie dem spöttischen Lächeln ihrer Feindinnen und Neiderinnen preisgab.	0	narrator

104	Die Sorgen des Reichstages mußten jetzt auf dem König lasten und noch schlimmere.	0	narrator

105	Zwar hatte er seine Erblande wieder, aber er hatte doch den weiteren Eroberungszug nach Ungarn aufgeben müssen.	1	character

106	Schlimmere Sorgen aber waren in seinen eigenen Familienangelegenheiten erwachsen.	0	narrator

107	Nicht nur der Zwist zwischen dem Vater und dem Schwager – Härteres hatte Max persönlich betroffen.	0	narrator

108	Er hatte sich inzwischen um die Hand der Herzogin Anna von Bretagne beworben, und während er in Ungarn beschäftigt war, hatte er sich mit ihr durch Procuration – der Prinz von Oranien war sein Stellvertreter – zu Rennes trauen lassen.	1	character

109	Aber am französischen Hofe ließ man sich durch diesen Schein der Ehevollziehung nicht abhalten, an Verhinderung des Unglücks zu denken, das durch Gründung eines fremden Fürstenhauses im Herzen der Monarchie herbeigeführt werden mußte, und faßte deshalb den Plan, Anna mit König Karl von Frankreich selbst zu verheirathen, obwohl dieser schon seit seiner Kindheit mit Maximilian's Tochter, Margaretha von Burgund, verlobt war.	1	character

110	Karl wußte Anna endlich zu vermögen, um ihr Land und ihr kleines deutsches Hülfsheer zu retten, sich ihm zu ergeben und am 6. November 1491 den Heirathsvertrag mit ihm zu unterzeichnen.	1	character

111	Im December erfolgte die päpstliche Lösung ihrer Verbindung mit Max.	0	narrator

112	So erscholl eben jetzt durch ganz Europa das Volksgeschrei, der König von Frankreich habe dem römischen Könige seine Gemahlin entführt und seine Tochter verstoßen.	1	character

113	Maximilian's Aufbrausen bei der Nachricht von der ihm zugefügten Beschimpfung kannte keine Grenzen, und da seitdem erst nur kurze Zeit verflossen war, so konnte man wohl denken, wie er nicht empfänglich sein würde für harmlose heitere Festlichkeit wie in früherer Zeit, und vielleicht noch weniger für Gründung des Liebesglückes Anderer, da es ihm eben selbst auf so schmähliche Weise versagt war.	1	character

114	Und wenn er wiederkam – würde er sein Wort halten und in Scheurl's Hause Wohnung machen?	1	character

115	Geschah es nicht, so fand Elisabeth schon darin eine Zurücksetzung – und geschah es, so erwachten jetzt schon die Sorgen der Hausfrau in ihr, den hohen Gast auch würdig und glänzend genug zu empfangen.	1	character

116	Die beiden Freundinnen wurden im Gespräch über diese Angelegenheiten unterbrochen, als ihre stickenden Genossinnen erschienen: Elisabeth's Schwester Margaretha, Beatrix Imhof, Crescentia Rieter, Charitas und Clara Pirkheimer und andere Jungfrauen aus den rathsfähigen Geschlechtern, denn nur solche hatte Elisabeth zu der Arbeit berufen.	1	character

117	Alle eilten die unterbrochene Arbeit neu zu beginnen.	0	narrator

118	Mit den Schwestern Pirkheimer pflegte Elisabeth den Umgang am liebsten, Ursula ausgenommen.	0	narrator

119	Sie waren beide von dem regsten Eifer für wissenschaftliche Studien sowohl als frommes Wirken beseelt, so daß man sie bald die gelehrten, bald die frommen Schwestern nannte.	1	character

120	Zu jeder Arbeit waren sie bereit und tüchtig und für jedes Streben begeistert, das sich über die gewöhnlichen Lebenssphären erhob.	1	character

121	Ihre Bildung war eine außerordentliche und besonders durch das früher gemeinschaftliche Lernen mit ihrem Bruder Willibald geförderte.	1	character

122	Jetzt, wo er fern war und inzwischen auch ihre Mutter gestorben, hatte ihr Sinn sich dadurch immer mehr von den lauten Freuden der Welt abgewendet, ihren stillen Studien und einem beschaulichen Leben zu.	0	narrator

123	Jetzt waren sie auch die Eifrigsten bei der Stickerei der Gobelins, ja sie hatten es sich nicht nehmen lassen, beide allein die Figur des Auferstandenen zu sticken, darin eine besondere Befriedigung findend.	1	character

124	War nun auch die schöne Elisabeth weltlicheren Sinnes als die beiden, von der Natur gerade nicht mit körperlichen Vorzügen ausgestatteten Schwestern, so erkannte sie doch ganz deren innern Werth und ehrte ihre frommen Lebensanschauungen, wenn sie auch selbst sich zu freieren emporgeschwungen.	1	character

125	Es war immer ein klarer Friede um diese Beiden, der ihr wohl that und den sie ihnen um so mehr beneiden konnte, als ihre unruhig bewegte Seele nur den Schein desselben zu behaupten suchte.	0	narrator

126	Sie fragte jetzt die Schwestern nach ihrem Bruder Willibald, von dem sie wußte, daß er Ritterdienste bei dem Bischof von Eichstädt, eines der Häupter des schwäbischen Bundes, genommen. »	1	character

127	Zu unserer Freude,« sagte Charitas, »wird er bald das Schwert mit der Feder vertauschen, um in Italien die unterbrochenen Studien fortzusetzen.	1	character

128	Im rohen Kriegerhandwerk können es wohl Andere ihm gleich thun, aber mit seinem freien Geiste und seiner umfassenden Bildung paßt er besser in die stille Werkstatt der Gelehrten und wird seiner Vaterstadt und dem Reiche bessere Dienste leisten können, als mit dem Schwert.	1	character

129	Kommt der Bischof von Eichstädt zum Reichstage her, so wird er ihn begleiten und kurz bei uns verweilen, ehe er auf lange Zeit nach Italien geht.	1	character

130	« »Ihr wißt es also auch schon von dem Reichstag?« fragte Ursula gespannt.	1	character

131	»Mein Vater sagte es diesen Mittag,« antwortete Clara.	1	character

132	Auch Crescentia Rieter mit Margaretha Behaim, die jüngste in diesem Verein, stimmte dieser Nachricht bescheiden bei.	1	character

133	Draußen ließen sich eben Männerschritte vernehmen –	0	narrator

134	Elisabeth hoffte, es werde ihr Gemahl sein, der nun auch die aufregende Kunde empfangen, und komme sie mitzutheilen – aber sie hatte sich getäuscht;	1	character

135	statt seiner trat der Maler Hans Beuerlein ein, um zu sehen, welche Fortschritte der Gobelin mache, zu dem er das Gemälde geliefert. Er war ein mittelgroßer Mann in den Fünfzigen, seine Gestalt hatte er in einem großen Zipfelpelz von dunkler Farbe gehüllt und auf dem Kopfe trug er eine Art Mütze von rother Farbe, ein Schläplein, wie diese wunderliche Kopfbedeckung hieß.	0	narrator

136	Freundlich gab er sein Lob über die vorgeschrittene Frauenarbeit zu erkennen, aber als er sich über Ursula's Schulter bog, ihr Werk zu betrachten, sagte er:	0	narrator

137	Aber was ist denn das:	1	character

