	text	label	label_text
17	Vor wenigen Jahren erzählte von ihm noch manche verhallende Stimme des Tales, ja in meiner Knabenzeit kannte ich noch manchen verspäteten Greis, der ihn noch gekannt und mit seinen zwei großen Rappen herum fahren gesehen hatte.	1	character
18	Als er uralt und wohlhabend geworden war, ging er endlich auch den Weg von manchem seiner einstigen Pflegebefohlenen, und hinterließ meinem Großvater Ersparnisse und Hausrat.	1	character
19	Das Ersparte ist zuerst fortgekommen, und zwar im Preußenkriege;	1	character
20	der Hausrat aber ist noch stehen geblieben.	0	narrator
21	Von der Art und Weise des Doktors, die sehr abweichend von der der andern gewesen sein soll, haben sich nach seinem Tode noch lange die Bruchstücke im Munde der Leute erhalten;	1	character
22	aber die Bruchstücke schmolzen wie Eisschollen, die im Strome hinab schwimmen, zu immer kleineren Stücken, bis endlich der Strom der Überlieferungen allein ging und der Name des Geschiedenen nicht mehr in ihm war.	0	narrator
23	Die Geräte und Denkmale sind auch immer verkommener und trüber geworden.	1	character
24	Von diesen Denkmalen möchte ich sprechen, da Sie einst meine schauerliche innere Freude waren.	1	character
25	Aber seltsam, wenn ich recht weit zurück gehe, so ist es eigentlich Trödel, der gar so tief wirkte, nicht Dinge, denen ich heute mein Augenmerk schenke.	1	character
26	Da ist tief in dem Nebel der Kindheit zurück eine schwarze Weste, die so wundersam war;	0	narrator
27	ich höre noch heute die Leute staunen und rufen, wie nun gar kein so unverwüstlicher Levantin mehr gemacht werde, und wie man das Alte aufbewahren und achten soll – dann trieb sich unter unsern Spielsachen eine dunkle, verwitterte Hutfeder herum, deren Rückgrat geknickt war – aus den Spänen und Splittern der Holzlaube blickte einmal eine geschundene Deichsel hervor – im Garten wucherte noch unausrottbar die Angelikawurzel;	1	character
28	daneben stand ein grauer Stamm, dessen zwei einzige grüne Äste noch alljährlich schwarze Vogelkirschen trugen und im Herbste blutrote Blätter fallen ließen;	0	narrator
29	– dann waren zwei himmelblaue Wagenräder, die ich als Knabe einmal sauber abzuwaschen strebte, weil sie von darauf geworfenen Pflügen und Eggen voll Kot geworden waren;	1	character
30	– dann bestand, weil man sagt, daß der Doktor ein vornehmes Fräulein soll geheiratet haben, auf Diele und Scheune noch allerlei den jetzigen Bewohnern unbekannter Kram, der wohl nicht aller von ihm herrühren mochte;	1	character
31	aber wenn unter die berechtigten Hausdinge etwas Wunderliches geriet, das niemand erklügeln konnte, sagte man immer: »Das ist vom Doktor«;	1	character
32	denn obwohl wir ihn als unsern reichsten Vorahn sehr ehrten, so hielten wir doch insgeheim sämtlich dafür, daß er ein Narr gewesen sei.	1	character
33	Es mochte damals noch viel mehr Altertümliches gegeben haben, wenn wir Kinder den Schauer vor so manchem unrichtigen Winkel hätten überwinden können der noch bestand, und wohin sich seit Ewigkeit her der Schutt geflüchtet hatte.	1	character
34	Da war zum Beispiele ein hölzerner, dunkler Gang zwischen Schüttboden und Dach, in dem eine Menge urältester Sachen lag;	0	narrator
35	aber schon einige Schritte tief in ihm stand auf einem großen Untersatze eine goldglänzende heilige Margaretha, die allemal einen so drohenden Schein gab, so oft wir hinein sahen;	0	narrator
36	dann waren die unentdeckten allerhintersten Räume der Wagenlaube, wo sich verworrene Stangen sträubten, alternde Strohbünde bauschten, noch bekannte Federn längst getöteter Hühner staken, tellergroße schwarze Augen aus den Naben alter Räder glotzten, und daneben im Stroh manch tieferes Loch gor, so schwarz wie ein Doktorhut.	0	narrator
37	Ja die Scheu steigerte sich, da einmal der Knecht gesagt hatte, daß man durch die Sachen hindurch in die Haberstelle der Scheune kriechen könne, was wohl bestaunt, aber nicht gewagt wurde.	1	character
38	In der Finsternis der Truhe bewahrte auch lieb Mütterlein manche Kostbarkeiten auf, die keinen andern Zweck hatten, als daß sie immer liegen blieben, und die wir gelegentlich zu sehen bekamen, wenn sie einmal etwas Seltenes suchen ging und wir die Köpfe mit in die Truhe steckten.	1	character
39	Da war eine Schnur angefaßter rasselnder, silberner Gupfknöpfe, ein Bündel Schnallen, langstielige Löffel, eine große silberne Schale, von der sie sagten, daß der Doktor das Blut der vornehmen Leute in dieselbe gelassen habe, – dann waren zwei hornerne Adlerschnäbel, einige Bündel von Goldborden, und anderes, was in der Dunkelheit so geheimnisvoll leuchtete, und worin wir nie kramen durften, weil die Mutter bei solchen Gelegenheiten stets nicht Zeit hatte, sondern zusperren und fort gehen mußte.	1	character
40	Zuweilen aber, wenn die obere Stube, wo die Gastbetten standen und die Festkleider hingen, einmal gelüftet und abgestäubt wurde und die Mutter eben bei Laune war	0	narrator
41	, zeigte sie wohl gerne etwa einer Nachbarin und auch uns Kindern, die immer dabei standen, manches von der Ahnentafel bürgerlicher Häuser, die ich so liebe, der Truhe der Brautkleider.	0	narrator
42	Wie Reliquien pflegte man sonst derlei Kleider aufzubewahren und bei Gelegenheiten vorzuzeigen;	1	character
43	aber diese Ehrfurcht nahm in den Zeiten ab, und endlich kam der schwarze Frack, in dem wir zur Trauung, zum Besuche, zum Spaziergange gehen – was soll daher an ihm sein, das der Aufbewahrung würdig wäre?	1	character
44	Wenn Mütterlein nun die steifen, eckigen Dinge herauszog und in der Sonne spielen ließ, da standen wir dabei und staunten die verschossene Pracht an.	0	narrator
45	Da kamen sammetne, seidene, goldstarrende Dinge zum Vorschein, die da rauschten und knisterten und unbekannt waren.	0	narrator
46	Vom Doktor ist noch der ganze veilchenblaue Sammetanzug übrig, mit den vielen Schleifen und unten Goldblümchen, dann mit den Bandschuhen und schwarzem Barett.	0	narrator
47	Das aschgraue Seidengewand seiner Braut	0	narrator
48	hatte hinten einen Zipfel als Schleppe hinaus, es war ein goldener Saum da, und aus dem Innern lauschte das schwefelgelbe seidene Unterfutter.	0	narrator
49	Insonderheit war auch der Rock der Großmutter, der meßgewandstoffig und unbiegsam war, mit den vielen Falten und großen Seidenblumen.	0	narrator
50	Des Vaters langer rötlicher Brautrock, in dem ich ihn oft an Oster- und Pfingsttagen zur Kirche gehen sah, hatte schon das Schicksal, daß er zerschnitten wurde;	0	narrator
51	denn als der Vater tot war und ich in die Abtei studieren ging, da wurde für mich ein neues Röcklein daraus gefertigt, in welcher Gestalt er aber von meinen Mitschülern stets nur Hohn und Spott erntete, obgleich mir mein kleines Herz jedesmal um den verstorbenen Vater sehr weh tat, wenn ich an Sonntagen das so oft verehrte Tuch auf meinen Armen sah.	1	character
52	Früher mochten noch mehrere Gedenksachen allgemach den Weg der Zerstörung und Vergessenheit gegangen sein.	1	character
53	Ich denke noch klar eines Wintermorgens, an dem man daran ging, das Ungeheuer eines weichen Schreines mit Äxten zu zerschlagen, das seit Kindesdenken prangend mit dem eingelegten Worte ›Zehrgaden‹ wie ein Schloß neben der Küche gestanden war, und ich weiß noch heute recht gut, wie ich damals als winziges Kind einen beinahe bitteren Schmerz empfand, als der wunderbare kaffeebraune Berg vor mir in lauter schnöde Späne zerfiel, im Innern zu höchster Überraschung so gewöhnlich weiß wie die Tannenscheite im Hofe.	1	character
54	Lange nachher hatte ich immer ein Gefühl verletzter Ehrfurcht, so oft ich die große lichte Stelle an der Mauer sah, wo er gestanden war	0	narrator
55	Und wie vieles mochte in der vordenklichen Zeit verloren sein.	1	character
56	Wie oft, wenn wir Wallfahrer spielten und ein Fähnlein auf einem langen Stabe trugen, dazu wir einen Lappen aus dem Kehrichte gezogen hatten, mochte der Lappen aus einem schmeichelnden Kleide gewesen sein, das einst die Glieder eines lieben Weibes bedeckt hat.	0	narrator
57	Oder wir saßen im Grase, streichelten mit den Fingern an den schillernden Fäden des hingesunkenen Fähnleins und sangen: »Margaretha, Margaretha«;	1	character
58	denn die Mutter hatte uns oft von einer Margaretha erzählt, die eine schöne, weiche Frau unserer Vorfahren gewesen sein soll.	0	narrator
59	– Wir sangen: »Margaretha, Margaretha«, bis wir selber eine Art Furcht vor dem Lappen hatten.	1	character
60	Wie der Mensch doch selber arbeitet, daß das vor ihm Gewesene versinke, und wie er wieder mit seltsamer Liebe am Versinkenden hängt, das nichts anderes ist, als der Wegwurf vergangener Jahre.	0	narrator
61	Es ist dies die Dichtung des Plunders, jene traurig sanfte Dichtung, welche bloß die Spuren der Alltäglichkeit und Gewöhnlichkeit prägt, aber in diesen Spuren unser Herz oft mehr erschüttert als in anderen, weil wir auf ihnen am deutlichsten den Schatten der Verblichenen fortgehen sehen, und unsern eignen mit, der jenem folgt.	1	character
62	Darum hat der Großstädter, der stets erneuert, keine Heimat, und der Bauerssohn, selbst wenn er Großstädter geworden ist, hegt die heimliche, sanft schmerzende Rückliebe an ein altes, schlechtes Haus, wo die Bretter, Pfähle und Truhen seiner Voreltern standen und stehen.	1	character
63	Wenn die Gebeine eines Gewesenen schon verkommen sind, oder zerstreut in einem Winkel und im Grase des Kirchhofes liegen, stehen noch seine bleichenden Schreine in der alten Wohnung, sind zuletzt die beiseite gesetzten ältesten Dinge, und werden so wieder die Gespielen der jüngsten, der Kinder.	1	character
64	Es ist etwas Rührendes in diesen stummen, unklaren Erzählern der unbekannten Geschichte eines solchen Hauses.	1	character
65	Welches Wehe und welche Freude liegt doch in dieser ungelesenen Geschichte begraben, und bleibt begraben.	1	character
66	Das blondgelockte Kind und die neugeborne Fliege, die daneben im Sonnengolde spielt, sind die letzten Glieder einer langen unbekannten Kette, aber auch die ersten einer vielleicht noch längern, noch unbekannteren;	0	narrator
67	und doch ist diese Reihe eine der Verwandtschaft und Liebe, und wie einsam steht der einzelne mitten in dieser Reihe!	1	character
68	Wenn ihm also ein blassend Bild, eine Trümmer, ein Stäubchen von denen erzählt, die vor ihm gewesen, dann ist er um viel weniger einsam.	0	narrator
69	Und wie bedeutungslos ist diese Geschichte;	1	character
70	sie geht nur zum Großvater oder Urgroßvater Zurück, und erzählt oft nichts als Kindtaufen, Hochzeiten, Begräbnisse, Versorgung der Nachkommen – aber welch ein unfaßbares Maß von Liebe und Schmerz liegt in dieser Bedeutungslosigkeit!	1	character
71	In der andern, großen Geschichte vermag auch nicht mehr zu liegen, ja sie ist sogar nur das entfärbte Gesamtbild dieser kleinen, in welchem man die Liebe ausgelassen, und das Blutvergießen aufgezeichnet hat.	1	character
72	Allein der große, goldene Strom der Liebe, der in den Jahrtausenden bis zu uns herab geronnen, durch die unzählbaren Mutterherzen, durch Bräute, Väter, Geschwister, Freunde, ist die Regel, und seine Aufmerkung ward vergessen;	1	character
73	das andere, der Haß, ist die Ausnahme, und ist in tausend Büchern aufgeschrieben worden.	1	character
74	Da der Vater noch lebte, durfte von des Doktors Habschaften nichts verrückt werden, da er ihn hoch verehrte und fast ausschließlich immer in einem ledernen Handschriftenbuche desselben las, welches Buch aber später ganz abhanden gekommen war.	1	character
75	In jener Zeit stand der alte Hausrat noch wie eine eherne Chronik umher;	0	narrator
76	wir Kinder lebten uns hinein, wie in ein verjährtes Bilderbuch, dazu der Großvater die Auslegung wußte und erzählte, er, der der eigentlichste, lebendigste Lebensbeschreiber seines Vaters, des Doktors, war.	1	character
77	Wenn er manchen Abend zwischen diesen Denkmalen niedersaß und in dem Buche seiner Jugend nachsann, dessen Zeichen bloß tiefe Stirnrunzeln und weiße Haupthaare waren, und von den Taten und Abenteuern des Doktors erzählte, von seiner Furchtlosigkeit bei Tag und Nacht, in Wald und auf Haiden, wenn er so zu seinen Kranken fuhr – wie er Scherze und Schnurren trieb wie er Arzneigläser hatte, die rot und blau glänzten, wie Karfunkel und Edelstein – wie er Macht hatte über die Dinge auf der Erde und in der Luft – – und wenn nun das eine und andere Gerätstück, wie es ja noch leibhaftig vor uns stand, anfing, in der Geschichte mit zu spielen, bald, weil es in einem bedeutungsvollen Augenblicke in ihm krachte, oder plötzlich ein Glas den Platz wechselte – bald, weil ein Schwerverwundeter darauf ächzte, wie ihm der Doktor den Körper wieder fügte, den ein Waldbaum gänzlich auseinander geschlagen hatte – bald weil ein unergründlich Geheimnis der Heilkunde darinnen verschlossen gewesen;	1	character
78	so ergoß sich eine unsägliche Bedeutung und Zauberei um die veralteten Gestalten;	1	character
79	wir getrauten uns kaum hinzusehen, wie alles in hellem Kerzenlichte umher stand und entschiedene Schatten warf; tief hinten ein Schrank, hoch und dünn, wie Ritterfräulein, die in ein Leibchen gepreßt sind;	0	narrator
80	es war, als stünden Dinge auf ihm, die am Tage gar nicht dort stehen – dann der Arzneischragen, der gleichsam heimlich immer glänzender wurde – der Ahorntisch mit dem eingelegten perlenmutternen Osterlamme – die Uhr mit der Spitzhaube – der lange Lederpolster auf der Bank mit Bärentatzen, die wie lebendige griffen – endlich am Fenster, mit bleichen Tropfen des hereinscheinenden Mondes betupft, das Schreibgerüste, vielfächrig, gotisch, mit einem kostbaren Geländer, auf dem braune Frösche paßten und gleißten, die Schreibplatte überwölbt mit einem hölzernen Baldachine, wie mit einem Herdmantel, darauf oben ein ausgestopfter Balg saß, den man nicht mehr kannte, und den wir jedes Abends fürchteten – und wenn der einzige Hort, der Vater, der auf diese Erzählungen nichts hielt, in der Ofenecke eingeschlummert war und der Mondenglanz der scharfen, taghellen Winternacht in den Ecken der gefrierenden Fensterscheiben starrte, so wehte ein solches Geisterfieber in der Stube, es hatte selbst die Mutter so ergriffen und war über die Mägde hinaus gekommen, die gerne in der Küchenstube daneben saßen und spannen, daß, wenn jetzt jemand am äußeren Tore geklopft hätte, es unmöglich gewesen wäre, sich ein Königreich zu verdienen, bloß dadurch, daß eines hinaus gehe und schaue, wer es sei.	1	character
81	Ich dachte mir damals oft, wie denn ein so unsägliches Gewimmel von überirdischen Dingen und ganz unerhörten Ereignissen in dem Leben eines einzigen Menschen, dieses meines Urgroßvaters, gewesen sein könne, und wie jetzt alles so gewöhnlich und entblößt ist – kein Geist läßt sich mehr sehen oder hören, und wenn der Vater in der Nacht von etwas aufgehalten wird, so sind es schlechte Waldwege gewesen, oder es ist ein Regen eingefallen. »Ja wohl,« pflegte die Großmutter zu sagen, wenn auf diese Dinge die Rede kam, »alles nimmt ab, der Vogel in der Luft und der Fisch im Wasser.	1	character
82	Wenn sonst in den Losnächten oder Samstag abends aus den Pfingstgräben oder der Hammerau deutlich ein Weinen oder Rufen gehört wurde, so ist heute in den Gegenden alles stille und ausgestorben, selten, daß einem noch ein Irrlicht begegnet, oder der Wassermann am Ufer sitzt.	1	character
83	Die Leute glauben auch heut zu Tage nicht mehr so fest wie sonst, obwohl die Alten, die dies erzählten, ebenfalls keine Toren waren, sondern furchtlose, aufgeklärte Männer.	1	character
84	Wie gerne will die Jugend alles besser wissen, und kömmt doch mit den Jahren immer wieder auf die Reden der Alten, und gesteht es ein, daß sie darauf kömmt.« So pflegte meine Großmutter zu sagen;	1	character
85	ich aber hörte ihr mit begierig hingerichteten Augen zu und brauchte gar nicht auf ihre Worte zu kommen;	0	narrator
86	denn ich glaubte ohnehin alles gerne und fest.	1	character
87	So war es in meiner Kindheit, und so flossen die Jahre dahin. Die Jahre waren damals sehr, sehr lange, und es verging ungemein viele Zeit, ehe wir ein wenig größer geworden waren.	1	character
88	Da endlich ich als der Älteste ziemlich herangewachsen war, starb der Vater, und ich mußte bald darauf in die Abtei in die Studien.	1	character
89	Später kam ein Stiefvater und eine neue Regierung in das Haus.	0	narrator
90	Es wurden neue, schöne Geräte gemacht, und alle die alten Dinge, die früher da gewesen waren, mußten in die braungebeizte Hinterstube zurück, die gegen den Garten lag und unbewohnt war.	1	character
91	Dort blieben sie in Raschheit hingestellt und in Verworrenheit stehen.	0	narrator
92	Auch in mein Haupt waren nach und nach andere Gedanken und andere Bestrebungen gekommen.	0	narrator
93	Aber einmal in den großen Herbstferien besuchte ich die alten Sachen wieder.	1	character
94	Mir kam bei, daß ich sie ordnen könnte.	1	character
95	Ich tat es, richtete die braune Stube mit ihnen ein, und stand dabei, wie der sanfte, schwermütige Herbstglanz der Sonne so an ihnen hin streichelte und sie beleuchtete.	0	narrator
96	Allein ich mußte wieder in die Abtei, und wie die Zeit der dort festgesetzten Studien vergangen war, kam ich gar in die große, ferne Stadt.	1	character
97	Nun erschienen harte Jahre, die Bestrebungen des Mannes kamen und verdeckten wie mit Nebel das fernabliegende Land der Kindheit.	0	narrator
98	Viele Dinge wurden erstrebt und gelitten, und da endlich die Zeit eingetreten war, in der der Mensch die Sehnsucht hat, den sachte vergehenden Lebensstrom in holden Kindern wieder aufquellen zu sehen, mochte es ein liebes Weib mit meinem Herzen wagen, und wir traten vor den Altar der Ehe.	1	character
99	Dieses Ereignis führte mich wieder in mein Kindheitsland zurück.	1	character
100	Da nämlich Mütterlein zu Hause sehr betrübt war, daß sie wegen Kränklichkeit nicht kommen konnte, die Brautkrone flechten zu helfen und den heiligen Kirchengang zu sehen, beschlossen wir, um ihr Ersatz zu geben, die ersten Tage unseres neuen Standes in der Heimat zuzubringen.	1	character
101	Wir packten auf, Wälder, Berge gingen an uns vorüber, und eines schönen Sommertages kamen wir in dem längst verlassenen Hause an.	1	character
102	Mütterlein war ein altes Weib geworden, die neuen, schönen Geräte, die zu meiner Studienzeit gekommen waren, waren jetzt auch alt und verschossen;	1	character
103	keine Großeltern gingen mehr im Hause herum, aber dafür spielten die kleinen Kinder der Schwester, die selbst ein Kind gewesen, da ich fort ging, an der Stelle, wo wir einst gespielt hatten – nur die Liebe und Güte ist jung geblieben.	1	character
104	Mit dem gewohnten Sonnenscheine der Freundlichkeit in den verfallenen Zügen, mit den gewohnten guten Augen nahm die Mutter jetzt die junge, blühende Tochter an, verehrte sie und tat ihr Gutes.	0	narrator
105	Es kamen Tage, die einzig unvergeßlich sind, Tage unter Menschen desselben Herzens und derselben unverfälschten Liebe	1	character
106	Ich führte meine Gattin durch alle Wälder meiner Kindheit, ich führte sie an rauschende Bäche und an ragende Klippen, aber ich führte sie auch durch die schönen Wiesen und durch die wogenden Felder.	1	character
107	Hier ging Mütterlein mit und zeigte der fremden Tochter, was von all den Dingen unser sei, und was eben darauf wachse.	0	narrator
108	Alles war so herrlich und prangend wie sonst, ja es war noch prachtvoller und ernster, als ich es einst begreifen konnte.	1	character
109	Nur das Haus war kleiner geworden, die Fenster niedriger und die Stuben gedrückt.	0	narrator
110	Alles, was sonst unendlich war, die dunklen Gänge, die gähnenden Winkel, das war nun klar, und was darinnen lag, war Wust.	0	narrator
111	In der braunen Stube standen die alten Dinge in der Ordnung, wie ich sie einstens hingestellt hatte, oder eigentlich, sie hingen kaum mehr an den Wänden herum.	0	narrator
112	Das einzige Schreibgerüste stand noch dicht und fest mit allen seinen Zieratengeländern und Fröschen da, ein wahres Kunstwerk in uralter Eichenschnitzerei. 	0	narrator
113	Die Mutter gab es mir auf meine Bitte gerne zum Hochzeitsgeschenke.	0	narrator
114	All das andere aber waren gewöhnliche Trümmer und Reste;	0	narrator
115	die Fugen klafften, das Licht schien durch sie, der Holzwurm hatte die Balken angebohrt, und der Staub rieselte heimlich in seine Gänge.	0	narrator
116	Als ich weiter durch das Haus wandelte, war hier eine Holztreppe weggenommen, dort eine andere aufgestellt – ein Geländer war hier herabgebrochen, dort eines befestiget worden – das Brunnenwasser rann in eine neue Kufe, die Gartenbeete waren in einer anderen Richtung, verschiedene Dinge standen darauf, und der graue Baum war gar nicht mehr da – in der Holzlaube war manches anders, aber hinten standen genau noch die alten Stangen und staken die alten Strohbünde;	1	character
117	aber ein schwermütig klares Licht der Gegenwart lag auf allen Dingen, und sie blickten mich an, als hätten sie die Jahre meiner Kindheit vergessen. –	0	narrator
118	So verging Woche um Woche in den neuen, erst wieder bekannt werdenden Räumen.	1	character
119	Aber eines Tages, da eben ein grauer, sanfter Landregen die Berge und Wälder verhing, verschaffte mir das Haus etwas, das ich nicht suchte, und das mich sehr freute, weil es mir gleichsam das ganze versunkene, aufgehobene Märchen darin gab. Mütterlein, Gattin und Schwester saßen im Hofstübchen und verplauderten die Zeit, weil draußen Straße und Garten in Wasser schwammen;	1	character
120	ich, gleichsam aus einem alten Zuge der Kindheit, der gerne das sanfte Pochen des Regens auf Schindeldächern hörte, war fast bis auf den äußersten Boden emporgestiegen und geriet auch in den Gang zwischen Schüttboden und Dach.	0	narrator
121	Da stand noch die goldglänzende heilige Margaretha auf demselben Platze, auf dem sie vor so vielen Jahren gestanden war.	0	narrator
122	Eine Menge weggeworfener Sachen lag, wie einst, um sie herum.	0	narrator
123	Jetzt fürchtete ich den düsteren Goldschein nicht mehr, sondern ich holte die Gestalt hervor, um sie zu betrachten.	0	narrator
124	Es war ein sehr altes, gut vergoldetes, hölzernes Standbild, halb lebensgroß, aber in dem Laufe der Zeiten war es bereits vielfach abgerieben und zerschleift worden.	0	narrator
125	Ich dachte mir, daß es etwa von einer eingegangenen Feldkapelle unserer Besitzungen herrühre, aus Zufall in den Gang gekommen und hier vergessen worden sei	1	character
126	Aber fast sollte man glauben, daß es keinen Zufall gäbe.	1	character
127	– Daß das Bildnis hier stand, daß es heute regnete, daß ich herauf stieg und es wegnahm – das sind lauter Glieder derselben Kette, damit das werde, was da ward	1	character
128	Als ich nämlich die Bildsäule wieder auf ihr Untergestelle setzen wollte, hörte ich, daß dieses keinen Ton gab wie ein Block, sondern wie ein hohler Raum;	0	narrator
129	ich untersuchte es näher, und fand in der Tat, daß es eine sehr alte, verschlossene Truhe sei.	1	character
130	Ich war neugierig, holte mir in der Wohnung unten Brechwerkzeuge, stieg wieder in den Gang hinauf, befreite zuerst den Deckel von dem zollhohen Staube, der darauf lag, sprengte mit dem Eisen seine Bande und öffnete ihn.	0	narrator
131	Was sich mir nun zeigte, war ein Knäuel von Papieren, Schriften, Päckchen, Rollen, unterschiedlichen Handgeräten, Bindzeugen und anderem Gewirr – aber weit hinaus herrschten die Papiere vor.	1	character
132	Es gibt in jedem Hause Dinge, die man nicht weg wirft, weil doch ein Teil unseres Herzens daran hängt, die man aber gewöhnlich in Fächer legt, auf welche dann nie mehr ein Auge fällt.	1	character
133	Daß es hier so sei, begrifflich augenblicklich, und sogleich im Gange sitzen bleibend, neben mir den schwachen Goldschimmer der Bildsäule, ober mir das leichte Trippeln des Regens, fing ich die Untersuchung an, und nach einer Stunde saß ich schon bis auf die Knie in Papieren.	1	character
134	Welch seltsame, sonderbare Dinge!	1	character
135	Da waren ganz unnütze Blätter, dann andere, auf denen nur ein paar Worte standen, oder ein Spruch – andere mit ausgestochenen Herzen und gemalten Flammen – meine eigenen Schönschreibbücher, ein papierner Handspiegel, von dem aber gerade das Spiegelglas herausgebrochen war – Rechnungen, Rezepte, ein vergelbter Prozeß über eine Hutweide – dann unzählige Blätter mit längst verklungenen Liedern, Briefe mit längst ausgebrannter Liebe, nur die schön gemalten Schäfer standen noch am Rande und stellten sich dar – dann waren Schnitte für Kleider, die jetzt niemand mehr trägt, Rollen Packpapiers, in das nichts mehr gewickelt wird	1	character
136	auch unsere Kinderschulbücher waren da aufbewahrt, und das Innere der Deckel trug noch die Namen von uns allen Geschwistern;	0	narrator
137	denn eines hatte sie von dem andern geerbt, und gleichsam als sei es das letzte und ewige, hatte es den Namen des Vorgängers mit fester Linie ausgestrichen und den seinigen mit der großen Kinderschrift darunter gesetzt.	0	narrator
138	Daneben standen die Jahreszahlen mit gelber, schwarzer und wieder gelber Tinte.	0	narrator
139	Als ich so diese Bücher heraus legte und der Blätter, auf denen viel hundertmal die Kinderhände geruht haben mochten, sorgsam schonte, daß sie mir nicht auseinander fielen, kam ich auch auf ein anderes Buch, das diesen gar nicht glich und von jemanden ganz andern herrühren mußte als von einem Kinde.	1	character
140	Durch Zufall lag es hier unter den Büchern der Kinder, aber es war von einem Greise, der längstens gelebt hatte, und der längstens schon in die Ewigkeit gegangen war.	0	narrator
141	Das Buch bestand aus Pergament, hatte die Höhe von vier an einander gelegten Schulbüchern und war eigentlich aus lauter ungebundenen Heften zusammen gelegt.	0	narrator
142	Ich schlug sie auf, aber nichts war da als die Seitenzahlen, mit starken Ziffern und roter Tinte hingemerkt, das übrige war weißes Pergament, nur von außen mit dem gelben Rande des Alters umflossen.	0	narrator
143	Im einzigen ersten Hefte war ungefähr die Dicke eines Daumens mit alter, breiter, verworrener Schrift besetzt, aber auch die Lesung dieser Worte war gleichsam verwehrt;	0	narrator
144	denn immer je mehrere der so beschriebenen Blätterwaren an den Gegenrändern mit einem Messer durchstochen, durch den Schnitt war ein Seidenband gezogen und dann zusammen gesiegelt.	0	narrator
145	Wohl fünfzehn solcher Einsieglungen zeigte der Anfang des Buches.	1	character
146	Die letzte leere Seite trug die Zahl achthundertfünfzig, und auf der ersten stand der Titel: ›Calcaria Doctoris Augustini tom. II.‹ Mir war das Ding sehr seltsam und rätselhaft, ich nahm mir vor, nicht nur das Buch in die Wohnung hinab zu tragen und bei Gelegenheit die Blätter aufzuschneiden und zu lesen, sondern auch von den anderen Sachen dasjenige, was mir gefiele, zu nehmen und zu behalten;	1	character
147	aber ehe ich dieses täte, mußte noch etwas anderes ausgeführt werden;	1	character
148	denn bei Herausholung dieser Pergamente war mir augenblicklich das alte Lederbuch eingefallen, in dem der Vater vor mehr als fünfundzwanzig Jahren immer gelesen hatte;	1	character
149	ich dachte, daß dieses offenbar der erste Teil der Calcaria sein müßte, und wollte sehen, ob ich es nicht auch in diesen Dingen finden könnte.	1	character
