	text	label	label_text
41	Dann folgt noch eine kurze Zeit des Straßenelends und Mancher, der nicht den moralischen Muth hat, als letztes Mittel zur Hacke zu greifen oder Knecht auf einer Farm zu werden, macht seiner Noth durch einen Sprung in den North-River ein Ende.	1	character

42	Welche Hilfsmittel haben Sie denn, Verehrter, wenn Ihre jetzigen Baaria zu Ende gehen und sich nicht ein ganz besonderer Zufall Ihnen entgegenwirft?	1	character

43	Man denkt in der Regel nicht eher an die trübe Zeit, bis sie ins Zimmer herein sieht.« Helmstedts Gesicht war nachdenklich geworden.	1	character

44	Sie malen schwarz, Seifert,« sagte er nach einer Weile;	1	character

45	»ich habe mir indessen schon manche Freunde erworben, die mir ihre Hilfe zugesagt, und ich denke, ich will doch wenigstens den Anfang zu einer Existenz gewinnen, ehe ich ganz auf dem Trockenen sitze.	1	character

46	Uebrigens,« fuhr er lebendiger fort, »haben Sie denn so große Resourcen?	1	character

47	Sie scheinen mir den Prediger zu machen und auch in eigener Person die abschreckenden Beispiele darzustellen.« »Durchaus fehlgeschossen,« erwiderte der Andere ernsthaft und schnippte die Asche von seiner Cigarre.	1	character

48	Ihre Freunde werden Ihnen nichts nützen, sondern Sie im Gegentheil früher ruiniren, da sie Ihnen das Geld durchbringen helfen.	1	character

49	Trauen Sie darin meiner Erfahrung.	1	character

50	Was meine geringe Person aber betrifft, so sollen Sie gleich anderer Meinung werden.	1	character

51	– Sie wissen, ich mußte Deutschland meiner Ueberzeugungen und einiger zufälliger Schulden wegen verlassen, brachte indessen noch so viel baares Kapital hierher, um für einige Monate mich sorglos in das hiesige Treiben stürzen zu können.	1	character

52	Ohne Selbstlob muß ich sagen, daß ich bald die Verhältnisse richtig beurtheilen lernte, besonders da das unglückliche Ende zweier Bekannten mich mit der Nase auf die rechte Erkenntniß stieß.	1	character

53	Ich beschloß, vor allen Dingen Amerikaner zu werden, besuchte nur amerikanische Trinklokale und hatte bald vermöge meines offenen Beutels einen Kreis von ›first rate boys‹ als Freunde um mich.	1	character

54	Sie rechneten es sich zur Ehre, mich bei ihren verschiedenen Freundinnen einzuführen und schon nach dem ersten Champagner-Supper und einigen splendiden Landpartien, die ich veranstaltete, rissen sich die Mädchen um den ›Grafen‹, unter welchem Titel ich allgemein passirte, und der Graf hatte Tag und Nacht überall freien Eintritt.	1	character

55	Innerhalb der ersten drei Monate schon	1	character

56	sprach ich perfect englisch und war au fait in den New-Yorker Geheimnissen – es gibt keine besseren Lehrer für Beides als zärtliche Mädchen und flotte Jungen.	1	character

57	Vier Wochen später war indessen auch mein Geld zu Ende, meine Freunde zogen sich bis auf wenige zurück, wie ich es erwartet, meine Freundinnen aber konnten den ›nobeln Grafen‹ nicht so schnell entbehren.	1	character

58	Jede wollte mich jetzt zu ihrem besonderen Galan haben, um mich zu ernähren und auf der Straße mit mir Staat zu machen.	1	character

59	Ich verbrachte ein Jahr in wahrer Schmetterlingsexistenz, von einer Blume zur andern flatternd.	1	character

60	Da mußte ich die Thorheit begehen, mich von einer neu angekommenen Creolin für längere Zeit fesseln zu lassen und dadurch die ganze Zahl meiner übrigen Herrinnen gegen mich aufzuregen – die Folge davon sehen Sie in meiner jetzigen Lage, wie ich Ihnen vorhin mittheilte.	1	character

61	Indessen hat das nichts zu sagen.	1	character

62	Mehrere gute Hotels, die in meiner Bildung und Attitude, verbunden mit einer gründlichen Kenntniß der Stadt, ein brauchbares Werkzeug für sich erkannten	1	character

63	, haben mir schon früher Vorschläge machen lassen;	1	character

64	indessen habe ich mich erst heute entschlossen eine dieser Anerbietungen anzunehmen, da diese mir eine bestimmte Aussicht für die Zukunft gibt.	1	character

65	Ich werde morgen abschließen und hoffe bestimmt in zwei Jahren mein eigenes gutfundirtes Etablissement zu besitzen.« »Und in welcher Eigenschaft werden Sie dort sein?« fragte Helmstedt, den Kopf in die Hand stützend. »In einer rein menschenfreundlichen!« antwortete Seifert und warf das letzte Endchen seiner Cigarre weg.	1	character

66	Ich werde erstens den ankommenden Fremden zu einem guten Hotel verhelfen, zweitens aber ihr Beistand in allen Verlegenheiten des Fleisches oder Geldbeutels, überhaupt in allen Dingen sein, die nicht in das öffentliche Geschäftsleben hineinpassen.« »Das heißt einfach, Sie werden Runner, Kuppler, Wuchergehilfe und dergleichen werden.« 	1	character

67	»Was wollen Sie, lieber Freund?	1	character

68	Wir sind in Amerika und jedes geldbringende Geschäft ist achtungswürdig – nur die Dummheit wird hier gebrandmarkt.	1	character

69	Uebrigens können Sie unter unseren Upper Tens Manchen finden, der mit nichts Besserem angefangen hat, und ich habe eine gewaltige Achtung vor diesen Leuten.« Helmstedt drückte mit einem tiefen Athemzuge die Hand vor die Augen.	1	character

70	»Wo logiren Sie denn, Seifert, seit Sie Ihr Boardinghaus verlassen haben?« fragte er nach einer Weile, als wolle er das eingetretene Schweigen unterbrechen. »	1	character

71	Vorläufig im Hotel Park!« war die Antwort. 	1	character

72	»Hotel Park?	1	character

73	Wo ist das?« 	1	character

74	»Kennen Sie das größte und interessanteste Hotel New-Yorks nicht!?	1	character

75	Sie sind wirklich noch weit zurück.	1	character

76	Sehen Sie, so weit der grüne Rasen und die Bäume um uns reichen, erstreckt sich Hotel Park und Nachts können Sie das große und kleine Unglück beider Hemisphären hier einquartirt finden, hier, wo kein Schlafgeld verlangt wird.	1	character

77	Dort hinter City-Hall, zwischen zwei ausgezeichnet schönen Bäumen, kann ich Ihnen mein bisheriges Schlafzimmer zeigen.	1	character

78	Schade nur, daß nebenbei nicht auch für die nöthigen Mahlzeiten gesorgt ist.	1	character

79	Morgen indessen hoffe ich das Versäumte nachholen zu können, denn mich verlangt gewaltig danach, und falls Sie mich heute Abend mit einer Einladung zum Supper beehren sollten, würde ich es gern annehmen!«	1	character

80	Helmstedt richtete sich aus seiner gebückten Stellung in die Höhe.	0	narrator

81	»Ich gestehe Ihnen ehrlich,« sagte er nach einer Pause, »daß ich nicht geglaubt hätte, einen Deutschen von Ihrer Erziehung sich so wohlgefällig im Schlamme seiner Erniedrigung wälzen zu sehen.	1	character

82	Sagen Sie mir nur, finden Sie denn nicht selbst Ihr Leben unter aller Würde schmutzig und gemein?«	1	character

83	Seifert zog ein halb lächelndes, halb nachdenkliches Gesicht, langte nach dem auf der Bank liegenden Etui und zündete sich eine neue Cigarre an. »Vom Standpunkte des deutschen Moralprincips aus mögen Sie Recht haben!« – sagte er dann;	1	character

84	»ich huldige aber durchaus der Zweckmäßigkeits-Theorie, der einzig in Amerika anwendbaren, und sobald nur der Erfolg am Ziele lohnt, ist die Art des Weges dahin, ob schmutzig oder trocken, ziemlich gleichgiltig.	1	character

85	Ich kann Ihre Indignation vollständig verstehen, denn Sie sind noch ein Kind für Amerika;	1	character

86	Sie werden mich aber anders beurtheilen, wenn Sie später denselben Grundsatz nicht allein im Geschäftsleben, sondern auch in allen Branchen unserer Staatsmaschine durchgeführt finden.	1	character

87	– Jetzt lassen Sie uns aber das bewußte Supper zu uns nehmen, denn ich fühle wirklich einen wahren Wolfshunger.« Sie erhoben sich und verließen den Platz, Seifert fortwährend schwatzend, Helmstedt mit widerwilligem Gesichte neben ihm hergehend. – 	1	character

88	Am Abend des nächsten Tages saß der junge Mann wieder auf seinem alten Platz, ohne aber dem regen Treiben vor seinen Augen einen Blick zu schenken.	0	narrator

89	Sein bewölktes Gesicht war zur Erde niedergewandt.	0	narrator

90	Das Bild von dem Schicksale so manches jungen Deutschen, das Seifert Tags vorher vor ihm aufgerollt, hatte mehr Eindruck auf ihn gemacht, als er sich selbst gestehen wollte;	0	narrator

91	er hatte noch denselben Abend sein Geld durchgezählt und mit Schrecken die bedeutende Abnahme desselben wahrgenommen;	0	narrator

92	er hatte den Morgen darauf die Runde bei allen seinen Bekannten gemacht, um ein klares Bild von den Aussichten zu erhalten, die er habe;	0	narrator

93	– aber die ganze Beute, die er heimbrachte	0	narrator

94	, war: daß für den Augenblick keine passende Stellung für ihn aufzutreiben sei, daß sich aber gewiß mit der Zeit etwas finden würde, daß sich solche Angelegenheiten eben nicht zwingen ließen und abgewartet werden müßten, und daß er nur den guten Muth nicht verlieren solle.	0	narrator

95	Helmstedt aber sah die Sache heute anders an als gestern und erblickte schon die Zeit vor sich, wo er, aller Existenzmittel baar, dieselben Vertröstungen werde hören müssen.	0	narrator

96	Er erkannte die dringende Nothwendigkeit, selbst und energisch zur Gründung einer Existenz Hand anzulegen, aber wie?	0	narrator

97	Er war preußischer Referendar gewesen, hatte sich während der verunglückten Revolution mit dem Staate und seiner Familie entzweit und war mit der letzten Unterstützung, die ihm die väterliche Hand gereicht, ohne Plan, aber wohlgemuth nach dem Lande der Freiheit gegangen.	0	narrator

98	Er hatte gerade nicht mehr gelernt, als sein Brodstudium und eine allgemeine Bildung erforderten;	0	narrator

99	alle praktischen Kenntnisse, um hier fortzukommen, fehlten ihm gänzlich.	0	narrator

100	Je mehr er seine Fähigkeiten prüfte, je mehr erkannte er die Richtigkeit von Seiferts Bemerkung in diesem Punkte.	0	narrator

101	Zum Lehrer an einer höheren deutschen Anstalt fehlten ihm die gründlichen Kenntnisse, als niederer Schulmeister hätte er kaum gewußt, wie zu beginnen – das war indessen doch etwas zu Erreichendes.	1	character

102	Zum Ladendiener oder Buchhalter mangelte ihm jeder Begriff der Sache	0	narrator

103	und er verstand kein Englisch;	0	narrator

104	an einer Zeitung beschäftigt zu werden, war aus denselben Gründen gar keine Aussicht.	1	character

105	Er konnte ziemlich Clavier spielen, aber wie viele brodlose Musiklehrer hatte er schon getroffen! –	1	character

106	Schulmeister also!	1	character

107	Aber wie dahin gelangen?	1	character

108	Er wollte sich morgen erkundigen und von früh bis Abends danach auf den Beinen sein.	0	narrator

109	So weit war er in seinen Gedanken gekommen, als ein verdunkelnder Körper vor seinen gesenkten Kopf trat – er blickte auf und sah gerade in das Gesicht der Dame von gestern, die mit demselben neckischen Lächeln ihr Auge auf ihm ruhen ließ.	0	narrator

110	Unruhig, in eine neue Sprachverlegenheit zu gerathen, sprang er auf, aber im reinsten Deutsch hörte er die Frage: »Heißen Sie nicht August von Helmstedt?	1	character

111	« »Ja, – zu Befehl – jawol heiße ich so!« antwortete er etwas verblüfft und starrte die Fragerin an, – »mit wem habe ich die Ehre –« »Keine besondere Ehre!« erwiderte diese und zeigte lachend ihre schönen Zähne. »Kennen Sie mich wirklich nicht, Herr ›August‹ ich heiße Pauline Peters.	1	character

112	« »Pauline – meine kleine Nachbarin aus der Friedrichsstraße?« rief Helmstedt halb erstaunt, halb ungläubig. »	1	character

113	Gerade dieselbe, die aber während der Zeit ziemlich groß geworden ist.« 	0	narrator

114	»Aber um Gottes willen, Fräulein, was hat Sie denn nach New-York geführt?	1	character

115	« »O lassen Sie doch das Fräulein weg!« rief sie mit einem halb schmollenden, halb bittenden Ausdruck, »sind wir denn nicht Duzfreunde gewesen?	1	character

116	Und wenn Sie sonst nichts hier hält, so geben Sie mir Ihren Arm, lassen Sie uns einen Spaziergang machen und plaudern – ich bin so glücklich, daß ich einmal wieder einen Bekannten aus früherer Zeit gefunden habe!«	1	character

117	Ehe noch Helmstedt recht wußte wie, hatte er schon den halben Park an des Mädchens Seite durchschritten und fühlte ihren Arm leicht wie eine Feder in dem seinen liegen, aber gerade diese leise Berührung ging ihm durch alle Nerven;	0	narrator

118	er sah in ihr frisches Gesicht und hatte doch eigentlich noch kein Wort von ihrem Geplauder bis hierher gehört.	0	narrator

119	»Aber sagen Sie mir doch nur für's Allererste, wie Sie nach New-York kommen!« begann er wieder, »sind denn Ihre Eltern auch hier?« 	1	character

120	Ein Schatten zog über das Gesicht seiner Begleiterin und als sie die Augen nach ihm hob und wieder senkte, war der Ausdruck darin ein so ganz von ihrem frühern neckischen Blick verschiedener, daß der junge Mann seine Frage fast bereute.	0	narrator

121	Ein wunderbarer Reiz aber lag in der leichten Beweglichkeit ihrer Züge, welche die kleinste Seelenregung wiederzuspiegeln schienen. »	0	narrator

122	Meine Eltern sind ja schon drei Jahre todt;	1	character

123	sie starben in der Choleraperiode,« sagte sie augenscheinlich gedrückt. »	0	narrator

124	Sie waren damals schon längst aus Ihrem elterlichen Hause.	0	narrator

125	Ich mußte unter fremde Leute gehen und schlimme Zeiten durchmachen;	1	character

126	ich war wirklich mehr zur ›Gräfin‹ geboren, – wie Sie in früheren Jahren oft meinten, wenn Sie mir recht was Schönes sagen wollten,« und ein lächelnder, schelmischer Sonnenblitz brach aus ihrem Auge, das sie einen Moment zu ihrem Begleiter aufschlug, »meine Hände waren für schwere Arbeit zu dünn und zu klein, und um den ganzen Tag am Nähtische zu sitzen, hatte ich zu viel elastisches Gummi in mir – es war wirklich eine ganz unglückselige Geschichte.	1	character

127	Endlich erhielt eine Freundin von mir, die sich auch am Nähtische schon halb den Rücken zerbrochen hatte, von einem Bruder hier in New-York das Geld zur Reise nach Amerika gesandt, und im Briefe dabei stand eine so wundervolle Schilderung über das Leben und die Stellung der Frauen hier, daß ich Alles, was noch vom Nachlaß meiner Eltern übrig war, zusammenraffte und kurz entschlossen mitreiste.« »Und so leben Sie jetzt bei den Verwandten Ihrer Freundin?	1	character

128	»Nicht mehr;	1	character

129	die Familie ist ins Land gezogen und ich wollte New-York nicht verlassen. –	1	character

130	Ich stehe jetzt hier ziemlich allein.«	1	character

131	Helmstedts Auge überflog die reiche, fashionable Kleidung des Mädchens und ein unangenehmer Gedanke dämmerte in ihm auf, der aber nicht zur vollen Macht kommen wollte, als er einen Blick in ihr Gesicht warf, dessen rosige, weiche Züge trotz des koketten Schelmes, der daraus hervorguckte, noch mit dem unberührten Duft der Jungfräulichkeit überhaucht zu sein schienen.	0	narrator

132	»Sie stehen allein hier, Fräulein?« fragte er nach einer augenblicklichen Pause, aber die leise Veränderung in seinem Tone schien ihr Alles, was in ihm vorging, verrathen zu haben.	1	character

133	»Ja, fast allein, Herr von Helmstedt	1	character

134	,« erwiderte sie und blickte ihn ernst und voll an, »aber ich will Ihnen zweierlei sagen:	1	character

135	Erstens genießt die Frau hier zu Lande einen ganz merkwürdigen Schutz, wenn sie sich nur selbst schützen will, und zweitens können Sie, ohne Sorge, Ihre Ehre zu gefährden, sich mit mir in den Straßen New-Yorks zeigen!« 	1	character

136	»Aber Fräulein –« »Aber Herr von Helmstedt!	1	character

137	Warum nennen Sie mich ›Fräulein‹, warum legen Sie einen solchen Gespensterton in Ihre Frage, ob ich allein stehe, und verderben mir meine ganze Freude, Sie wieder zu sehen?	1	character

138	Ich bin doch nicht an vier hintereinanderfolgenden Tagen durch den Park gegangen, nur um sicher zu werden, ob Sie es auch wirklich seien, der auf die Bank dort gebannt schien, wie der trauernde Genius dort unten im Marbleshop auf dem Grabstein, den Niemand kaufen will, und habe Sie endlich zweimal angeredet – damit Sie alle Kindererinnerungen, die mich zu Ihnen trieben, vergessen und mich zuerst vorsichtig und bedächtig ins Gebet nehmen sollen, welche Stellung ich hier einnehme?« »Aber liebe Pauline, es ist mir ja doch nicht eingefallen –« »Gut, Herr August, ich bin jetzt schon zufrieden – sagen Sie mir nun aber auch, wollen Sie wol heute Abend den Thee mit mir nehmen?	1	character

139	– ich meine in meiner Wohnung, wir werden ganz allein sein!« 	1	character

140	»Ja – von Herzen gern!« erwiderte Helmstedt, dem bei dieser Einladung zehn verschiedene Vorstellungen durch den Kopf schossen und eine eigenthümliche Befangenheit in ihm erzeugten – als er sie aber anblickte, traf er auf ein so feuchtes, inniges Auge, welches zu ihm aufschaute, daß er ihren Arm fester an sich zog, ohne sich von den ihn durchkreuzenden Gefühlen Rechenschaft zu geben.	1	character

141	Sie hatten Broadway erreicht und diesen eine Strecke verfolgt, ohne daß die lebhafte Passage ihnen viel Worte erlaubt hätte;	0	narrator

142	jetzt aber bog Helmstedts Begleiterin in	0	narrator

143	eine Seitenstraße ein.	0	narrator

144	»Wir haben noch ein gutes Stück bis zu meiner Wohnung,« sagte sie, »aber lassen Sie uns den Weg durch eine der stilleren Avenues nehmen – und jetzt sagen Sie mir doch nur mit zwei Worten, was Sie nach New-York gebracht?	1	character

145	Ich hörte noch in Berlin, daß Sie Ihr Examen bestanden und beim Kammergericht eingetreten waren;	1	character

146	das ist etwa ein und ein halbes Jahr her und ich habe mir in den letzten Tagen fast den Kopf wirre gedacht, was sie aus Ihrer Carriere nach Amerika hat werfen können.	1	character

147	Hätte mich der Schnurrbart nicht unsicher gemacht – 's ist schon so lange her, daß ich Sie zum letzten Male gesehen – so hätte ich Sie schon am ersten Abend angesprochen.«	1	character

148	Helmstedt fühlte sich von der naiven Theilnahme, die sich in jedem Worte des Mädchens aussprach, warm und wohlthuend berührt, für ihn hatte aber die Zeit der früheren Bekanntschaft so fern gelegen, daß ihre plötzliche Erneuerung eine vollständige Ueberrumpelung für ihn gewesen war, zwischen der kleinen Pauline und dem blühenden Mädchen an seiner Seite, das sich bei ihren letzten Worten eben fester an seinen Arm gehangen	0	narrator

149	, fand er keine Verbindungsglieder, und trotz allem Wollen konnte er sich nicht bis zur völligen Unbefangenheit hinaufarbeiten.	0	narrator

150	Er erzählte ihr in kurzen Worten, was ihn nach New-York gebracht, daß er eben dabei sei, sich nach irgend einer neuen Lebensstellung umzusehen, und ihr Auge hatte dabei unverwandt an seinem Gesichte gehangen. »	0	narrator

151	Aber Sie verstehen noch kein Englisch, August!« sagte sie, als er eine Pause machte, »und im niedersten deutschen Leben, wo Sie das etwa entbehren könnten, wollen Sie doch nicht anfangen?« »Ich denke, ich bewerbe mich irgendwo um eine Schulmeisterstelle!« »Um – um eine Schulmeisterstelle?« wiederholte seine Begleiterin, die plötzlich ihren Schritt anhielt und in ein Lachen ausbrach, so hell und klar wie Silber.	1	character

152	»Sie, August, Schulmeister?	1	character

153	– aber seien Sie nicht böse, ich konnte mir wahrhaftig nicht helfen!« sagte sie weitergehend, augenscheinlich bemüht, ihre lustige Laune zu bändigen;	1	character

154	»wie um Gottes willen sind Sie denn auf die Idee gekommen?« »Ja, wie!« erwiderte Helmstedt, und trotz aller sorgenvollen Gedanken, die plötzlich wieder vor seine Seele traten, hätte ihn beinahe das Lachen seiner Gefährtin angesteckt.	1	character

155	»Wissen Sie vielleicht etwas anderes für mich?« »Aber Sie sind doch Jurist,« erwiderte sie, ernster werdend, »warum gehen Sie nicht zuerst als Schreiber zu einem Advocaten und lernen, was Ihnen hier noch Noth thut, halten nachher Reden, werden bekannt, bekommen dadurch tüchtige Praxis oder lassen sich in ein paar Jahren zu irgend einem Amte wählen?	1	character

156	Wenn ich ein Mann wäre, ich würde in Amerika gar nichts anderes als Advocat!«	1	character

157	»Aber ich verstehe ja noch nicht einmal ein Wort Englisch!« 	1	character

158	»Well, das ist bald gelernt.	1	character

159	Sie nehmen sich für ein paar Monate einen Lehrer und halten sich von aller deutschen Gesellschaft fern.	0	narrator

160	Stehe ich auch allein, so habe ich doch einen Freund, der Sie in die beste amerikanische Gesellschaft bringen kann –	1	character

161	ich weiß, August, daß es gerade Ihnen unter den Amerikanern gar nicht fehlen kann, wenn Sie nur wollen!«	1	character

162	Helmstedt antwortete nicht sogleich, aber sein Gesicht verrieth einen ganzen Berg trüber Gedanken.	0	narrator

163	»Sie sind ein liebes, gutes Kind, Pauline,« sagte er nach einer Weile, »aber mit dem Plane ist es nichts.« 	1	character

164	»Aber der Grund?« 	1	character

165	»Weil's – weil's eben nicht geht.	1	character

166	Hätte ich zwei Monate, die ich bereits in New-York verlebt, nach Ihren Ideen genutzt, so hätte ich diese vielleicht verfolgen können, – jetzt ist es zu spät!«	1	character

167	Das Mädchen sah ihm einen Augenblick forschend ins Gesicht, dann schien ihr plötzlich ein Verständniß aufzugehen, das sich wie ein Sonnenschein über ihre Züge verbreitete. »	0	narrator

168	Dort ist meine Wohnung,« begann sie nach einer kurzen Pause, »wir wollen dort weiter über die Sache reden, vielleicht läßt sich trotz aller Unmöglichkeiten doch ein Ausweg finden.«	1	character

169	Helmstedt sah das strahlende Lächeln in ihrem Gesichte, aber er begriff es nicht, wie ihm das ganze Mädchen und ihre Verhältnisse ein Räthsel waren.	0	narrator

170	Ueber einen von Bäumen beschatteten grünen Vorplatz, von der Straße durch ein eisernes Gitter abgeschlossen, schritt ihm das Mädchen nach einem kleinen, im eleganten »Cottagestile« gebauten Hause voran.	1	character

171	Sie sprang behend die Außentreppe hinauf, zog die Klingel und eine Mulattin, knapp und Zauber gekleidet, öffnete.	0	narrator

172	Sie machte der Eintretenden eine Meldung in englischer Sprache, von der Helmstedt aber nur die Worte: »Ihr Onkel ist hier gewesen, Miß Peters!« verstehen konnte, er sah aber, wie das Gesicht seiner Jugendfreundin ein schnelles Roth überflog, das indessen schon wieder verschwunden war, als sie sich nach ihm wandte.	1	character

173	»Lassen Sie uns hinaufgehen,« sagte sie, »es ist gemüthlicher dort als in dem steifen Parlor;	1	character

174	sobald der Thee fertig ist, wird uns Mary rufen.«	1	character

